brand,model_name,level_name,class_name,launch_price_krw,displacement_cc,body_length_mm,body_width_mm,body_height_mm
kia,봉고3,더블캡 4WD,장축 럭셔리,0,0,0,0,0
kia,봉고3,더블캡 4WD,장축 리미티드,0,0,0,0,0
kia,봉고3,덤프 2WD,-,0,0,0,0,0
kia,봉고3,덤프 4WD,-,0,0,0,0,0
kia,봉고3,바가지차,-,0,0,0,0,0
kia,봉고3,보냉탑차,-,0,0,0,0,0
kia,봉고3,스낵카,-,0,0,0,0,0
kia,봉고3,운전교습용,-,0,0,0,0,0
kia,봉고3,워크스루밴,-,0,0,0,0,0
kia,봉고3,윙바디 탑차,-,0,0,0,0,0
kia,봉고3,익스(하이)내장탑차,-,0,0,0,0,0
kia,봉고3,익스(하이)냉동탑차,-,0,0,0,0,0
kia,봉고3,캠핑카,-,0,0,0,0,0
kia,봉고3,캠핑카,4WD,0,0,0,0,0
kia,봉고3,크레인,-,0,0,0,0,0
kia,봉고3,킹캡,장축 GL,0,2497,0,0,0
kia,봉고3,킹캡,장축 GLX,0,2497,0,0,0
kia,봉고3,킹캡,장축 GX,0,2497,0,0,0
kia,봉고3,킹캡,장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,킹캡,장축 프레스티지,0,2497,0,0,0
kia,봉고3,킹캡,초장축 GL,0,2497,0,0,0
kia,봉고3,킹캡,초장축 GLS,0,2497,0,0,0
kia,봉고3,킹캡,초장축 GLX,0,2497,0,0,0
kia,봉고3,킹캡,초장축 GX,0,2497,0,0,0
kia,봉고3,킹캡,초장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,킹캡,초장축 L,0,2497,0,0,0
kia,봉고3,킹캡,초장축 L 라이트,0,2497,0,0,0
kia,봉고3,킹캡,초장축 노블레스,0,2497,0,0,0
kia,봉고3,킹캡,초장축 디럭스,0,2497,0,0,0
kia,봉고3,킹캡,초장축 럭셔리,0,2497,0,0,0
kia,봉고3,킹캡,초장축 리미티드,0,2497,0,0,0
kia,봉고3,킹캡,초장축 프레스티지,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 GL,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 GL 라이트,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 GLS,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 노블레스,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 디럭스,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 럭셔리,0,2497,0,0,0
kia,봉고3,킹캡 4WD,장축 리미티드,0,2497,0,0,0
kia,봉고3,특장차,-,0,0,0,0,0
kia,봉고3,파워게이트,-,0,2902,5110,1740,1995
kia,봉고3,파워게이트 4WD,더블캡,0,2902,5110,1740,1995
kia,봉고3,표준캡,장축 GL,0,2497,0,0,0
kia,봉고3,표준캡,장축 GLX,0,2497,0,0,0
kia,봉고3,표준캡,장축 GX,0,2497,0,0,0
kia,봉고3,표준캡,장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,표준캡,장축 프레스티지,0,2497,0,0,0
kia,봉고3,표준캡,초장축 GL,0,2497,0,0,0
kia,봉고3,표준캡,초장축 GLS,0,2497,0,0,0
kia,봉고3,표준캡,초장축 GLX,0,2497,0,0,0
kia,봉고3,표준캡,초장축 GX,0,2497,0,0,0
kia,봉고3,표준캡,초장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,표준캡,초장축 L,0,2497,0,0,0
kia,봉고3,표준캡,초장축 L 라이트,0,2497,0,0,0
kia,봉고3,표준캡,초장축 노블레스,0,2497,0,0,0
kia,봉고3,표준캡,초장축 디럭스,0,2497,0,0,0
kia,봉고3,표준캡,초장축 럭셔리,0,2497,0,0,0
kia,봉고3,표준캡,초장축 리미티드,0,2497,0,0,0
kia,봉고3,표준캡,초장축 프레스티지,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 GL,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 GL 라이트,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 GLS,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 GX 스페셜,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 노블레스,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 디럭스,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 럭셔리,0,2497,0,0,0
kia,봉고3,표준캡 4WD,장축 리미티드,0,2497,0,0,0
kia,봉고3,하이루프 구급차,-,0,0,0,0,0
kia,봉고3,홈로리,-,0,0,0,0,0
kia,봉고3,활어수송차,-,0,0,0,0,0
kia,봉고3 EV,내장탑차,-,0,0,0,0,0
kia,봉고3 EV,냉동탑차,-,0,0,0,0,0
kia,봉고3 EV,윙바디,-,0,0,0,0,0
kia,봉고3 EV,킹캡,초장축 GL,40500000,0,5115,1740,1995
kia,봉고3 EV,킹캡,초장축 GLS,42700000,0,5115,1740,1995
kia,봉고3 EV,파워게이트,-,0,0,0,0,0
kia,셀토스,1.6 가솔린 터보 2WD,그래비티,25280000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 2WD,노블레스,24440000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 2WD,노블레스,0,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 2WD,시그니처,24540000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 2WD,트렌디,19290000,1591,4375,1800,1600
kia,셀토스,1.6 가솔린 터보 2WD,트렌디,19650000,1591,4375,1800,1600
kia,셀토스,1.6 가솔린 터보 2WD,트렌디,19340000,1591,4375,1800,1600
kia,셀토스,1.6 가솔린 터보 2WD,프레스티지,22380000,1591,4375,1800,1605
kia,셀토스,1.6 가솔린 터보 2WD,프레스티지,22800000,1591,4375,1800,1605
kia,셀토스,1.6 가솔린 터보 2WD,프레스티지,22480000,1591,4375,1800,1605
kia,셀토스,1.6 가솔린 터보 4WD,그래비티,27050000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 4WD,노블레스,26210000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 4WD,시그니처,26310000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 4WD,트렌디,21060000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 4WD,트렌디,21100000,1591,4375,1800,1615
kia,셀토스,1.6 가솔린 터보 4WD,프레스티지,24150000,1591,4375,1800,1620
kia,셀토스,1.6 가솔린 터보 4WD,프레스티지,24250000,1591,4375,1800,1620
kia,셀토스,1.6 디젤 2WD,그래비티,27190000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 2WD,노블레스,26360000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 2WD,노블레스,26850000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 2WD,시그니처,26460000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 2WD,트렌디,21200000,1582,4375,1800,1600
kia,셀토스,1.6 디젤 2WD,트렌디,21600000,1582,4375,1800,1600
kia,셀토스,1.6 디젤 2WD,트렌디,21250000,1582,4375,1800,1600
kia,셀토스,1.6 디젤 2WD,프레스티지,24300000,1582,4375,1800,1605
kia,셀토스,1.6 디젤 2WD,프레스티지,24750000,1582,4375,1800,1605
kia,셀토스,1.6 디젤 2WD,프레스티지,24400000,1582,4375,1800,1605
kia,셀토스,1.6 디젤 4WD,그래비티,28960000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 4WD,노블레스,28130000,1598,4375,1800,1620
kia,셀토스,1.6 디젤 4WD,시그니처,28230000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 4WD,트렌디,22970000,1582,4375,1800,1600
kia,셀토스,1.6 디젤 4WD,트렌디,23020000,1582,4375,1800,1600
kia,셀토스,1.6 디젤 4WD,프레스티지,26070000,1582,4375,1800,1620
kia,셀토스,1.6 디젤 4WD,프레스티지,26170000,1582,4375,1800,1620
kia,스토닉,1.0 터보,트렌디,19140000,998,4140,1760,1520
kia,스토닉,1.0 터보,프레스티지,21350000,998,4140,1760,1520
kia,스토닉,1.4 가솔린,디럭스,16550000,1368,4140,1760,1500
kia,스토닉,1.4 가솔린,디럭스,16250000,1368,4140,1760,1500
kia,스토닉,1.4 가솔린,트렌디,18350000,1368,4140,1760,1520
kia,스토닉,1.4 가솔린,트렌디,18010000,1368,4140,1760,1520
kia,스토닉,1.4 가솔린,프레스티지,20250000,1368,4140,1760,1520
kia,스토닉,1.4 가솔린,프레스티지,20220000,1368,4140,1760,1520
kia,스토닉,1.6 디젤,디럭스,18950000,1582,4140,1760,1500
kia,스토닉,1.6 디젤,디럭스,18950000,1582,4140,1760,1500
kia,스토닉,1.6 디젤,트렌디,20750000,1582,4140,1760,1520
kia,스토닉,1.6 디젤,트렌디,20750000,1582,4140,1760,1520
kia,스토닉,1.6 디젤,프레스티지,0,1582,4140,1760,1520
kia,스토닉,1.6 디젤,프레스티지,0,1582,4140,1760,1520
kia,스팅어,2.0 터보,드림 에디션,39100000,1998,4830,1870,1400
kia,스팅어,2.0 터보,알칸타라 에디션,38800000,1998,4830,1870,1400
kia,스팅어,2.0 터보,익스트림 팩,48000000,1998,4830,1870,1400
kia,스팅어,2.0 터보,프라임,35000000,1998,4830,1870,1400
kia,스팅어,2.0 터보,프라임,35050000,1998,4830,1870,1400
kia,스팅어,2.0 터보,플래티넘,37800000,1998,4830,1870,1400
kia,스팅어,2.0 터보,플래티넘,37700000,1998,4830,1870,1400
kia,스팅어,2.0 터보 AWD,드림 에디션,39100000,1998,4830,1870,1400
kia,스팅어,2.0 터보 AWD,알칸타라 에디션,41250000,1998,4830,1870,1400
kia,스팅어,2.0 터보 AWD,익스트림 팩,45100000,1998,4830,1870,1400
kia,스팅어,2.0 터보 AWD,프라임,37500000,1998,4830,1870,1400
kia,스팅어,2.0 터보 AWD,플래티넘,40300000,1998,4830,1870,1400
kia,스팅어,2.2 디젤,드림 에디션,41600000,2199,4830,1870,1400
kia,스팅어,2.2 디젤,프라임,37200000,2199,4830,1870,1400
kia,스팅어,2.2 디젤,프라임,37210000,2199,4830,1870,1400
kia,스팅어,2.2 디젤,프라임 라이트,36670000,2199,4830,1870,1400
kia,스팅어,2.2 디젤,플래티넘,40300000,2199,4830,1870,1400
kia,스팅어,2.2 디젤,플래티넘,40150000,2199,4830,1870,1400
kia,스팅어,2.2 디젤 AWD,드림 에디션,41600000,2199,4830,1870,1400
kia,스팅어,2.2 디젤 AWD,프라임,39700000,2199,4830,1870,1400
kia,스팅어,2.2 디젤 AWD,프라임 라이트,0,0,0,0,0
kia,스팅어,2.2 디젤 AWD,플래티넘,42800000,2199,4830,1870,1400
kia,스팅어,3.3 터보,GT,48800000,3342,4830,1870,1400
kia,스팅어,3.3 터보,GT,49380000,3342,4830,1870,1400
kia,스팅어,3.3 터보,마스터즈,44600000,3342,4830,1870,1400
kia,스팅어,3.3 터보 AWD,GT,51100000,3342,4830,1870,1400
kia,스팅어,3.3 터보 AWD,마스터즈,47100000,3342,4830,1870,1400
kia,스팅어 마이스터,2.5 터보,마스터즈,41970000,2497,4830,1870,1400
kia,스팅어 마이스터,2.5 터보,마스터즈 아크로 에디션,43880000,2497,4830,1870,1400
kia,스팅어 마이스터,2.5 터보,플래티넘,38530000,2497,4830,1870,1400
kia,스팅어 마이스터,2.5 터보 AWD,마스터즈,44230000,2497,4830,1870,1400
kia,스팅어 마이스터,2.5 터보 AWD,마스터즈 아크로 에디션,46140000,2497,4830,1870,1400
kia,스팅어 마이스터,2.5 터보 AWD,플래티넘,40790000,2497,4830,1870,1400
kia,스팅어 마이스터,3.3 터보,GT,46780000,3342,4830,1870,1400
kia,스팅어 마이스터,3.3 터보,GT 마스터즈 터보팩,46430000,3342,4830,1870,1400
kia,스팅어 마이스터,3.3 터보,GT 아크로 에디션,47560000,3342,4830,1870,1400
kia,스팅어 마이스터,3.3 터보 AWD,GT,49230000,3342,4830,1870,1400
kia,스팅어 마이스터,3.3 터보 AWD,GT 마스터즈 터보팩,0,3342,4830,1870,1400
kia,스팅어 마이스터,3.3 터보 AWD,GT 아크로 에디션,50010000,3342,4830,1870,1400
kia,스포티지 4세대,1.7 디젤 2WD,노블레스,24490000,1658,4480,1855,1645
kia,스포티지 4세대,1.7 디젤 2WD,노블레스,25300000,1685,4480,1855,1635
kia,스포티지 4세대,1.7 디젤 2WD,노블레스,24840000,1685,4480,1855,1645
kia,스포티지 4세대,1.7 디젤 2WD,노블레스 스페셜,27250000,1685,4480,1855,1635
kia,스포티지 4세대,1.7 디젤 2WD,트렌디,22530000,1658,4480,1855,1635
kia,스포티지 4세대,1.7 디젤 2WD,트렌디,23200000,1685,4480,1855,1635
kia,스포티지 4세대,1.7 디젤 2WD,트렌디,22780000,1685,4480,1855,1635
kia,스포티지 4세대,2.0 가솔린 2WD,노블레스,23400000,1999,4480,1855,1635
kia,스포티지 4세대,2.0 가솔린 2WD,노블레스,23400000,1999,4480,1855,1645
kia,스포티지 4세대,2.0 가솔린 2WD,트렌디,21100000,1999,4480,1855,1635
kia,스포티지 4세대,2.0 가솔린 2WD,트렌디,21100000,1999,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,노블레스,0,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 2WD,노블레스,26850000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,노블레스 스페셜,0,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 2WD,노블레스 스페셜,29100000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,노블레스 스페셜,29350000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 2WD,노블레스 플러스,27400000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 2WD,스타일 에디션,26450000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,트렌디,23460000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,트렌디,24050000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,트렌디,22350000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,프레스티지,25180000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 2WD,프레스티지,25650000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 2WD,프레스티지,25650000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 4WD,노블레스,0,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 4WD,노블레스 스페셜,30190000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 4WD,노블레스 플러스,27780000,1995,4480,1855,1645
kia,스포티지 4세대,2.0 디젤 4WD,스타일 에디션,0,0,0,0,0
kia,스포티지 4세대,2.0 디젤 4WD,트렌디,25230000,1995,4480,1855,1635
kia,스포티지 4세대,2.0 디젤 4WD,프레스티지,26950000,1995,4480,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,노블레스,27390000,1598,4480,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,럭셔리,23660000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 2WD,시그니처,29160000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,시그니처,29500000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,시그니처 그래비티,29840000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,인텔리전트,29890000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,트렌디,23810000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 2WD,트렌디,24150000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 2WD,프레스티지,25480000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,프레스티지,25880000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,프레스티지,26210000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 2WD,프레스티지 그래비티,26550000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,노블레스,29450000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,럭셔리,25720000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 4WD,시그니처,31220000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,시그니처,31560000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,시그니처 그래비티,31900000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,인텔리전트,31950000,1598,4495,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,트렌디,25870000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 4WD,트렌디,26210000,1598,4485,1855,1635
kia,스포티지 더 볼드,1.6 디젤 4WD,프레스티지,27540000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,프레스티지,27940000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,프레스티지,28270000,1598,4485,1855,1645
kia,스포티지 더 볼드,1.6 디젤 4WD,프레스티지 그래비티,28610000,1598,4485,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,노블레스,24930000,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,럭셔리,21200000,1999,4485,1855,1635
kia,스포티지 더 볼드,2.0 가솔린 2WD,시그니처,26700000,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,시그니처,27050000,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,시그니처 그래비티,27390000,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,인텔리전트,0,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,프레스티지,0,1999,4485,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,프레스티지,23420000,1999,4485,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,프레스티지,23760000,1999,4485,1855,1645
kia,스포티지 더 볼드,2.0 가솔린 2WD,프레스티지 그래비티,24100000,1999,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,노블레스,0,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,럭셔리,24150000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 2WD,시그니처,29990000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,시그니처 그래비티,30330000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,인텔리전트,30380000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,트렌디,23700000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 2WD,트렌디,24640000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 2WD,프레스티지,25970000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,프레스티지,26370000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,프레스티지,26700000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 2WD,프레스티지 그래비티,27040000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,노블레스,29940000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,럭셔리,26210000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 4WD,시그니처,31710000,1999,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,시그니처,32050000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,시그니처 그래비티,32390000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,인텔리전트,32440000,1995,4495,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,트렌디,26360000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 4WD,트렌디,26700000,1995,4485,1855,1635
kia,스포티지 더 볼드,2.0 디젤 4WD,프레스티지,28030000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,프레스티지,28430000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,프레스티지,28760000,1995,4485,1855,1645
kia,스포티지 더 볼드,2.0 디젤 4WD,프레스티지 그래비티,29100000,1995,4485,1855,1645
kia,스포티지R,2.0 가솔린 2WD,LX,18550000,1998,4450,1855,1635
kia,스포티지R,2.0 가솔린 2WD,TLX 최고급형,0,1998,4440,1855,1635
kia,스포티지R,2.0 가솔린 2WD,리미티드,25150000,1998,4440,1855,1645
kia,스포티지R,2.0 가솔린 터보 2WD,LX,20750000,1998,4450,1855,1635
kia,스포티지R,2.0 가솔린 터보 2WD,TLX 최고급형,23990000,1998,4440,1855,1635
kia,스포티지R,2.0 가솔린 터보 2WD,리미티드,27100000,1998,4450,1855,1645
kia,스포티지R,2.0 가솔린 터보 2WD,리미티드,27200000,1998,4450,1855,1645
kia,스포티지R,2.0 가솔린 터보 4WD,TLX 최고급형,25790000,1998,4450,1855,1645
kia,스포티지R,2.0 가솔린 터보 4WD,리미티드,28900000,1998,4450,1855,1645
kia,스포티지R,2.0 가솔린 터보 4WD,리미티드,29000000,1998,4450,1855,1645
kia,스포티지R,2.0 디젤 2WD,LX,19900000,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 2WD,TLX 고급형,21400000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 고급형,21870000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 고급형,21900000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 최고급형,24400000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 최고급형,24990000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 프리미엄,25900000,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 2WD,TLX 프리미엄,26150000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,TLX 프리미엄,26250000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 2WD,리미티드,0,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 2WD,리미티드,28550000,1995,4440,1855,1645
kia,스포티지R,2.0 디젤 4WD,LX,21700000,1995,4450,1855,1635
kia,스포티지R,2.0 디젤 4WD,LX,22150000,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 4WD,LX,22150000,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 4WD,TLX 최고급형,26790000,1995,4440,1855,1635
kia,스포티지R,2.0 디젤 4WD,리미티드,30000000,1995,4440,1855,1645
kia,쏘렌토 4세대,2.2 디젤 2WD,그래비티,40430000,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 2WD,노블레스,35270000,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 2WD,시그니처,0,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 2WD,트렌디,29480000,2151,4810,1900,1695
kia,쏘렌토 4세대,2.2 디젤 2WD,프레스티지,0,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 4WD,그래비티 (5인승),0,0,0,0,0
kia,쏘렌토 4세대,2.2 디젤 4WD,그래비티 (6인승),0,0,0,0,0
kia,쏘렌토 4세대,2.2 디젤 4WD,노블레스,0,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 4WD,시그니처,0,2151,4810,1900,1700
kia,쏘렌토 4세대,2.2 디젤 4WD,트렌디,31690000,2151,4810,1900,1695
kia,쏘렌토 4세대,2.2 디젤 4WD,프레스티지,34570000,2151,4810,1900,1700
kia,쏘렌토 4세대,2.5 가솔린 터보 2WD,그래비티,39440000,2497,4810,1900,1700
kia,쏘렌토 4세대,2.5 가솔린 터보 2WD,노블레스,0,2497,4810,1900,1700
kia,쏘렌토 4세대,2.5 가솔린 터보 2WD,시그니처,38460000,2497,4810,1900,1700
kia,쏘렌토 4세대,2.5 가솔린 터보 2WD,트렌디,29580000,2497,4810,1900,1695
kia,쏘렌토 4세대,2.5 가솔린 터보 2WD,프레스티지,32520000,2497,4810,1900,1700
kia,쏘렌토 4세대,2.5 가솔린 터보 4WD,그래비티,0,0,0,0,0
kia,쏘렌토 4세대,2.5 가솔린 터보 4WD,노블레스,0,0,0,0,0
kia,쏘렌토 4세대,2.5 가솔린 터보 4WD,시그니처,0,0,0,0,0
kia,쏘렌토 4세대,2.5 가솔린 터보 4WD,트렌디,0,0,0,0,0
kia,쏘렌토 4세대,2.5 가솔린 터보 4WD,프레스티지,0,0,0,0,0
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 2WD,그래비티,0,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 2WD,노블레스,0,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 2WD,시그니처,0,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 2WD,프레스티지,0,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 4WD,그래비티,43880000,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 4WD,노블레스,0,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 4WD,시그니처,43300000,1598,4810,1900,1700
kia,쏘렌토 4세대 하이브리드,1.6 터보 HEV 4WD,프레스티지,37800000,1598,4810,1900,1700
kia,쏘렌토R,2.0 디젤 2WD,LX 고급형,25360000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,LX 고급형,26250000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,LX 고급형,26300000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,TLX 고급형,26590000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,TLX 고급형,26840000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,TLX 고급형,27480000,1995,4730,1885,1710
kia,쏘렌토R,2.0 디젤 2WD,TLX 최고급형,27910000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,TLX 최고급형,28780000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,TLX 최고급형,28890000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,TLX 프리미엄,28930000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,TLX 프리미엄,29400000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,TLX 프리미엄,30100000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 고급형,30460000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 고급형,31450000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 고급형,31560000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 프리미엄,32900000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 프리미엄,33790000,1995,4685,1885,1755
kia,쏘렌토R,2.0 디젤 2WD,리미티드 프리미엄,33900000,1995,4685,1885,1755
kia,쏘렌토R,2.2 디젤 2WD,LX 고급형,26300000,2199,4730,1885,1710
kia,쏘렌토R,2.2 디젤 2WD,LX 고급형,27490000,2199,4730,1885,1710
kia,쏘렌토R,2.2 디젤 2WD,LX 고급형,27870000,2199,4730,1885,1710
kia,쏘렌토R,2.2 디젤 2WD,TLX 고급형,27500000,2199,4730,1885,1710
kia,쏘렌토R,2.2 디젤 2WD,TLX 고급형,28730000,2199,4730,1885,1710
