brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon
kia,K5,럭셔리,sedan,27.377892,2017,9.25,회색,99975.0,1050
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2021,4.33,회색,61682.0,3570
hyundai,LF쏘나타 하이브리드,스마트,sedan,57.647815,2018,8.75,흰색,134046.0,1300
renault,SM7 노바,,sedan,82.77635,2018,7.33,흰색,345275.0,300
kgm,티볼리 에어,AX,suv,27.849928,2019,7.17,검정,90000.0,890
chevrolet,트레일블레이저,프리미어,suv,28.354978,2021,5.67,흰색,71040.0,1680
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.08,검정,34679.0,8400
kia,더 뉴 레이,시그니처,van,3.005464,2022,4.5,미색,54679.0,1499
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.58,흰색,85712.0,3750
renault,QM6,RE,suv,57.792208,2019,6.75,회색,112000.0,1150
hyundai,LF쏘나타,프리미엄 스페셜,sedan,57.647815,2017,9.17,회색,155427.0,890
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.92,회색,81019.0,2750
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,6.92,흰색,101194.0,2890
kgm,더 뉴 렉스턴 스포츠 칸,노블레스,truck,85.365854,2025,1.25,흰색,7829.0,3680
kia,모닝 어반,시그니처,hatchback,22.797927,2023,2.83,미색,19636.0,1560
kgm,티볼리,LX 고급형,suv,15.007215,2015,11.08,"파랑(남색,곤색)",138300.0,570
hyundai,베뉴,프리미엄,suv,2.380952,2023,2.5,흰색,10255.0,2090
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.75,검정색,53547.0,4050
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2023,3.42,흰색,134864.0,3330
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,8.92,회색,139123.0,440
kia,카니발 4세대,시그니처,van,92.896175,2021,4.92,미색,99200.0,3490
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.5,흰색,85670.0,4550
kia,K8,스탠다드,sedan,75.835476,2022,4.33,검정,94865.0,1950
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,2.33,흰색,13686.0,3150
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2017,9.08,베이지,178000.0,590
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2021,4.42,국방색,54043.0,2170
kgm,렉스턴 스포츠 칸,5링크 프로페셔널 X,truck,85.365854,2019,7.08,청색,75690.0,1750
chevrolet,스파크,LT,hatchback,40.414508,2015,10.92,"파랑(남색,곤색)",130103.0,380
renault,SM6,LE,sedan,43.573265,2017,8.25,흰색,191013.0,590
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,2.0,검정,58848.0,5490
kia,카니발 4세대,시그니처,van,92.896175,2021,5.33,"파랑(남색,곤색)",189024.0,2200
kia,모닝 어반,시그니처,hatchback,22.797927,2023,3.25,흰색,24351.0,1630
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.33,회색,19275.0,4090
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.83,흰색,38365.0,4250
kia,올 뉴 K7,프레스티지,sedan,75.064267,2018,8.08,"파랑(남색,곤색)",147505.0,920
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,9.75,검정,162509.0,1030
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2022,4.33,흰색,47345.0,3150
hyundai,팰리세이드,익스클루시브,suv,90.11544,2020,5.92,회색,43600.0,3060
kgm,액티언 2세대,S8 하이브리드,suv,61.904762,2026,0.75,검정,7166.0,3590
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2018,8.0,청색,87320.0,620
hyundai,그랜저IG,모던,sedan,70.694087,2018,8.5,검정,160380.0,1100
chevrolet,올 뉴 말리부,LT 프리미엄,sedan,54.627249,2017,9.33,흰색,98897.0,870
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.58,회색,56711.0,5050
hyundai,더 뉴 팰리세이드,프레스티지,suv,95.526696,2023,3.25,흰색,39156.0,4550
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2024,2.25,미색,61086.0,3250
kia,더 뉴 K7,프레스티지,sedan,73.650386,2015,11.0,미색,80509.0,1020
kia,더 뉴 스포티지R,프레스티지,suv,39.53824,2018,8.75,"파랑(남색,곤색)",91778.0,1450
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.42,검정,94531.0,2250
kgm,렉스턴 스포츠,프레스티지 스페셜,truck,51.219512,2020,6.5,검정,115284.0,1690
hyundai,더 뉴 투싼,프리미엄,suv,51.803752,2022,3.75,흰색,51538.0,2690
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2021,5.42,회색,76083.0,2450
kia,더 뉴 봉고3,초장축 GLS,truck,23.780488,2023,2.75,흰색,38810.0,1950
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2022,3.83,흰색,60749.0,3120
kia,모하비 더 마스터,마스터즈,suv,89.177489,2024,2.67,검정,82537.0,4750
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.67,회색,165326.0,4100
hyundai,팰리세이드,익스클루시브,suv,90.11544,2022,4.33,흰색,72284.0,2990
kia,타스만,익스트림,truck,74.390244,2026,0.92,회색,2170.0,5250
kia,타스만,X-프로,truck,96.341463,2026,1.0,회색,6203.0,5590
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,2020,5.42,검정색,104849.0,2150
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2017,9.25,흰색,136382.0,1160
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.0,흰색,120000.0,549
kgm,토레스,T7,suv,62.265512,2023,3.17,흰색,68310.0,2250
renault,XM3,인스파이어,suv,26.262626,2023,3.75,빨강(주홍),36362.0,2090
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,6.83,흰색,75310.0,2800
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,2024,1.83,회색,1499.0,2450
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,2024,1.83,회색,31982.0,2450
kia,K5,프레스티지,sedan,27.377892,2022,4.42,검정,93434.0,2180
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.33,흰색,51918.0,4800
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.33,검정색,53021.0,3950
hyundai,그랜저IG,프리미엄,sedan,64.010283,2020,6.0,회색,128257.0,1790
kia,더 뉴 쏘렌토,마스터 스페셜,suv,67.676768,2020,6.17,미색,97935.0,2770
hyundai,더 뉴 그랜저 하이브리드,프리미엄 초이스,sedan,80.912596,2021,5.08,검정,87783.0,2550
kia,디 올 뉴 스포티지 하이브리드,노블레스,suv,47.763348,2024,2.5,미색,53815.0,3300
hyundai,베뉴,모던 플러스,suv,2.380952,2022,4.17,검정,45516.0,1860
hyundai,벨로스터 N,퍼포먼스팩,hatchback,73.056995,2019,6.92,"파랑(남색,곤색)",71176.0,1600
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.33,미색,91430.0,560
kgm,렉스턴 뉴 아레나,더 블랙,suv,93.145743,2024,2.42,흰색,21842.0,4150
kia,K5,디럭스,sedan,27.377892,2016,10.58,회색,163786.0,750
hyundai,아반떼 N,,sedan,13.881748,2025,0.67,흰색,4718.0,3590
renault,SM3 네오,RE,sedan,20.694087,2015,10.92,흰색,88598.0,550
hyundai,더 뉴 그랜드스타렉스,4WD,van,60.10929,2015,11.08,흰색,82888.0,1570
hyundai,올 뉴 투싼,모던,suv,37.950938,2017,9.08,회색,92016.0,1260
kia,올 뉴 K7,리미티드,sedan,72.686375,2018,7.58,흰색,54399.0,1790
kia,올 뉴 K7 하이브리드,노블레스,sedan,72.686375,2017,8.42,검정,114189.0,1580
kia,올 뉴 카니발,노블레스,van,41.803279,2015,11.33,흰색,123210.0,1500
hyundai,올 뉴 아반떼 [CN7],스마트,sedan,11.568123,2022,4.5,흰색,39468.0,1600
kia,더 뉴 카니발,노블레스,van,66.393443,2019,7.17,미색,123239.0,1750
kia,봉고3,탑,truck,47.560976,2025,1.08,흰색,13395.0,2450
hyundai,캐스퍼,인스퍼레이션,suv,0.721501,2023,3.83,흰색,77642.0,1600
kia,더 뉴 카니발 4세대,그래비티,van,46.448087,2025,1.42,회색,37845.0,4150
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2023,3.58,"파랑(남색,곤색)",36600.0,3450
kia,타스만,X-프로,truck,96.341463,2026,0.83,검정,5198.0,5200
kia,타스만,어드벤처,truck,74.390244,2026,0.67,초록(연두),3660.0,4590
kia,타스만,X-프로,truck,96.341463,2026,0.92,회색,1949.0,5250
kia,타스만,X-프로,truck,96.341463,2026,1.0,초록(연두),5692.0,5200
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.33,검정,65097.0,4050
kgm,티볼리 아머,기어 에디션,suv,14.213564,2018,8.33,"파랑(남색,곤색)",98693.0,980
kia,더 뉴 봉고3,초장축 GL,truck,23.780488,2020,5.83,흰색,40782.0,1430
hyundai,싼타페TM,프레스티지,suv,70.707071,2020,5.92,회색,55230.0,2590
kgm,티볼리,LX,suv,15.007215,2017,9.17,흰색,132898.0,750
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,9.83,흰색,153246.0,690
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.67,진주색,120000.0,1930
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.0,검정,18706.0,4690
hyundai,더 뉴 아반떼 [CN7],인스퍼레이션,sedan,13.367609,2025,1.0,검정,10.0,2190
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.33,검정,68482.0,4200
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.58,회색,167216.0,990
kia,더 뉴 쏘렌토 4세대,시그니처,suv,79.292929,2025,1.42,미색,16836.0,4330
kia,셀토스,노블레스,suv,25.252525,2020,6.42,미색,28639.0,1780
hyundai,더 뉴 그랜드스타렉스,프리미엄,van,68.032787,2019,7.08,회색,52544.0,2590
hyundai,캐스퍼,인스퍼레이션,suv,0.721501,2023,4.08,흰색,36762.0,1780
kia,더 뉴 레이,시그니처,van,3.005464,2021,5.0,흰색,31708.0,1550
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,2024,2.75,흰색,104649.0,2050
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.83,초록(연두),47908.0,4250
renault,뉴 QM3,RE 시그니처,suv,3.751804,2019,6.75,자주(보라),136921.0,820
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.33,검정색,163920.0,1730
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2021,5.17,검정,31613.0,2850
kgm,렉스턴 스포츠 칸,파워 리프 노블레스,truck,85.365854,2020,6.33,회색,92335.0,1740
kia,K8 하이브리드,시그니처,sedan,62.724936,2023,2.92,검정,47470.0,3490
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,4.42,흰색,76003.0,1440
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2020,6.83,쥐색,136514.0,2490
kia,쏘렌토 4세대 하이브리드,시그니처,suv,68.326118,2023,3.0,미색,48350.0,3990
kia,카니발 4세대,시그니처,van,92.896175,2023,3.58,미색,43420.0,4490
kia,더 뉴 카니발,럭셔리,van,54.098361,2020,6.42,미색,87480.0,1750
kia,더 뉴 쏘렌토 4세대,프레스티지,suv,76.479076,2024,2.33,회색,32084.0,3470
kia,더 뉴 카니발 4세대,그래비티,van,46.448087,2024,2.25,회색,44559.0,4570
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2021,4.75,검정,64421.0,1759
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.33,검정,93611.0,2550
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.17,흰색,139159.0,590
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2021,4.75,초록(연두),72850.0,2190
kia,K8 하이브리드,시그니처,sedan,62.724936,2023,2.75,미색,31565.0,3650
kgm,G4 렉스턴,마제스티,suv,93.145743,2018,8.83,검정,133985.0,1490
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2020,5.92,흰색,82886.0,1520
kia,올 뉴 카니발,럭셔리,van,71.038251,2016,10.08,미색,191058.0,690
hyundai,팰리세이드,프레스티지,suv,90.11544,2020,6.33,회색,94584.0,2499
hyundai,그랜드스타렉스,스마트,van,60.10929,2018,8.17,회색,129272.0,1190
renault,SM3 네오,SE,sedan,20.694087,2016,9.75,흰색,74742.0,490
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.33,검정,144126.0,880
kia,올 뉴 모닝 [JA],프레스티지,hatchback,22.797927,2018,8.25,흰색,140013.0,820
hyundai,더 뉴 팰리세이드,르블랑,suv,91.919192,2024,2.58,흰색,49211.0,3990
renault,XM3,LE 플러스,suv,27.200577,2020,5.25,흰색,108092.0,1050
hyundai,더 뉴 투싼,모던,suv,51.803752,2021,5.08,회색,55195.0,2459
hyundai,올 뉴 투싼,모던,suv,37.950938,2016,11.0,흰색,112813.0,1190
kia,더 뉴 K8 하이브리드,노블레스,sedan,62.017995,2024,2.0,회색,43013.0,4650
hyundai,더 뉴 코나,스마트,suv,7.503608,2022,4.0,흰색,113020.0,1580
kgm,베리 뉴 티볼리,V5,suv,18.686869,2020,6.33,흰색,107945.0,1350
kia,더 뉴 쏘렌토 4세대 하이브리드,노블레스,suv,69.84127,2024,1.83,미색,28137.0,4230
renault,XM3,LE 플러스,suv,27.200577,2020,5.25,흰색,128099.0,1060
kgm,티볼리,LX 최고급형,suv,15.007215,2016,10.33,"파랑(남색,곤색)",62309.0,990
chevrolet,트랙스 크로스오버,액티브,suv,21.428571,2025,1.92,흰색,31662.0,2450
hyundai,제네시스,럭셔리,sedan,89.33162,2019,6.67,흰색,113257.0,1950
kia,셀토스,그래비티,suv,25.036075,2022,4.5,미색,34720.0,2350
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.67,흰색,48635.0,4290
kia,K5,프레스티지,sedan,27.377892,2020,5.5,회색,82198.0,1950
hyundai,LF쏘나타,스마트,sedan,56.041131,2015,11.58,흰색,107955.0,920
kia,셀토스,트렌디,suv,20.923521,2020,5.92,미색,92290.0,1560
kia,스포티지 4세대,노블레스 스페셜,suv,41.269841,2016,10.42,검정,106162.0,1220
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,9.5,미색,194144.0,1050
hyundai,그랜저HG,모던,sedan,61.568123,2015,11.42,회색,193012.0,550
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.67,흰색,64335.0,4762
kia,셀토스,시그니처,suv,25.036075,2022,4.25,"파랑(남색,곤색)",55182.0,1950
kia,카니발 4세대,시그니처,van,92.896175,2023,2.75,미색,34419.0,4290
kia,더 뉴 셀토스,시그니처,suv,26.479076,2023,3.17,미색,24916.0,2670
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2022,4.42,흰색,53429.0,3040
hyundai,더 뉴 그랜드스타렉스,15인승,van,81.693989,2018,7.67,노란색,98109.0,1950
kgm,코란도 스포츠,CX7 클럽,truck,32.317073,2015,11.17,검정색,190604.0,599
kgm,더 뉴 코란도 스포츠,CX5 클럽,truck,42.073171,2018,8.25,회색,111138.0,1100
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.5,흰색,120551.0,950
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2020,6.33,미색,30690.0,950
hyundai,캐스퍼,디 에센셜,suv,0.721501,2023,3.0,회색,19477.0,1720
hyundai,올 뉴 투싼,프리미엄,suv,38.095238,2019,6.25,쥐색,44185.0,2040
hyundai,싼타페DM,익스클루시브,suv,59.307359,2015,11.92,청색,106000.0,1100
kia,더 뉴 쏘렌토 4세대,시그니처,suv,79.292929,2022,4.42,갈색(밤색),105603.0,3200
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2022,4.5,미색,77542.0,3730
hyundai,제네시스 DH,파이니스트 에디션,sedan,90.231362,2016,10.17,검정,140207.0,1650
hyundai,제네시스 DH,프리미엄,sedan,89.010283,2016,10.17,검정,86809.0,1570
kia,카니발 4세대,시그니처,van,92.896175,2021,5.0,흰색,111639.0,2960
hyundai,캐스퍼,인스퍼레이션,suv,0.721501,2023,3.83,흰색,67698.0,1620
kia,카니발 4세대,시그니처,van,92.896175,2023,2.92,검정,86131.0,4250
hyundai,베뉴,플럭스,suv,2.741703,2022,4.33,회색,32302.0,1950
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,9.83,검정,227503.0,790
kia,카니발 4세대,시그니처,van,92.896175,2021,4.83,미색,79324.0,3390
hyundai,올 뉴 아반떼 [CN7],인스퍼레이션,sedan,11.825193,2021,5.0,흰색,40294.0,1890
renault,QM6,RE 시그니처,suv,57.792208,2017,8.58,회색,79156.0,1370
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.33,흰색,22244.0,4190
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2019,7.0,하늘색,85756.0,830
hyundai,LF쏘나타,모던,sedan,57.647815,2015,11.33,회색,209105.0,590
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2018,8.08,검정색,103178.0,1630
kia,더 뉴 봉고3,초장축 GLS,truck,23.780488,2022,3.75,흰색,89820.0,1900
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.67,검정,84208.0,3650
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2022,3.58,초록(연두),90636.0,3490
hyundai,제네시스,프레스티지,sedan,89.845758,2019,6.67,검정,108922.0,2170
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.75,흰색,50499.0,2390
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2020,6.83,회색,134671.0,1750
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,4.0,"파랑(남색,곤색)",78904.0,3130
kia,더 뉴 K8 하이브리드,노블레스,sedan,62.017995,2024,1.92,검정색,24314.0,4699
hyundai,디 올 뉴 그랜저 하이브리드,프리미엄,sedan,63.303342,2023,2.33,회색,18992.0,3870
hyundai,더 뉴 제네시스 쿠페,D,coupe_convertible,59.090909,2022,3.92,흰색,92796.0,1760
kia,레이,럭셔리,hatchback,53.367876,2016,10.17,미색,237423.0,490
hyundai,LF쏘나타,스마트,sedan,56.041131,2016,10.5,검정,153420.0,799
kgm,렉스턴 스포츠,다이내믹 에디션,truck,59.146341,2021,5.58,회색,76076.0,2130
chevrolet,올 뉴 말리부,LTZ 프리미엄,sedan,54.627249,2017,9.5,흰색,148280.0,759
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2022,4.33,미색,44629.0,3650
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2023,3.42,검정,104123.0,3590
hyundai,더 뉴 아반떼AD,스마트 초이스,sedan,12.532134,2020,6.75,회색,126177.0,1220
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.0,흰색,79953.0,3340
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,3.92,흰색,93189.0,3140
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2020,6.58,흰색,40741.0,945
kia,쏘렌토 4세대 하이브리드,프레스티지,suv,68.326118,2022,4.0,흰색,69852.0,3230
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,9.17,미색,70749.0,550
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2017,9.25,검정,103000.0,650
chevrolet,더 뉴 트랙스,퍼펙트 블랙,suv,23.593074,2019,6.67,검정,66925.0,1380
kgm,티볼리 아머,LX,suv,15.800866,2018,8.42,흰색,65587.0,1270
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.42,미색,180100.0,930
kia,올 뉴 모닝 [JA],프레스티지,hatchback,22.797927,2018,7.92,흰색,73993.0,810
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.08,회색,52729.0,3450
kia,니로,프레스티지,suv,13.131313,2017,9.67,회색,59101.0,1550
hyundai,그랜저IG,모던 베이직 (렌터카),sedan,72.043702,2019,7.67,흰색,100908.0,1550
chevrolet,트레일블레이저,프리미어,suv,28.354978,2021,5.5,흰색,81116.0,1690
hyundai,LF쏘나타,스타일,sedan,57.647815,2016,10.5,회색,109062.0,790
kia,카니발 4세대,시그니처,van,92.896175,2023,3.42,검정색,36554.0,3650
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2017,9.25,검정,188461.0,1070
hyundai,싼타페DM,익스클루시브,suv,59.307359,2019,6.67,갈색,91946.0,2180
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2024,1.75,흰색,30822.0,2700
hyundai,LF쏘나타,스타일,sedan,57.647815,2019,7.17,,,1330
kia,봉고3,,truck,47.560976,2019,7.42,흰색,199895.0,1020
hyundai,제네시스,모던 스페셜,sedan,88.431877,2018,8.08,흰색,69576.0,2260
kia,더 뉴 레이,프레스티지 스페셜,van,3.005464,2022,3.75,초록(연두),23420.0,1230
hyundai,그랜저HG,모던,sedan,61.568123,2016,10.08,회색,166000.0,630
kia,K5,프레스티지,sedan,27.377892,2017,9.0,미색,104695.0,1090
chevrolet,올란도,LS 고급형,van,20.491803,2016,9.92,흰색,109701.0,600
hyundai,뉴 투싼ix,스마트 스페셜,suv,33.982684,2015,11.33,흰색,187660.0,690
hyundai,팰리세이드,익스클루시브,suv,90.11544,2019,7.08,검정,126389.0,2150
kia,더 뉴 카니발,하이루프 특장차,van,71.038251,2023,3.58,검정색,45000.0,4400
kia,올 뉴 쏘울,프레스티지,suv,11.111111,2015,11.08,흰색,132404.0,750
kgm,코란도 투리스모,익스트림 9인승,van,29.781421,2015,10.5,미색,223331.0,430
hyundai,그랜저HG,모던,sedan,61.568123,2015,10.5,검정,135531.0,690
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,2020,5.83,회색,64957.0,2590
kia,올 뉴 쏘렌토,노블레스 스페셜,suv,68.686869,2016,10.42,회색,135519.0,1330
renault,QM6,RE 시그니처,suv,57.792208,2022,4.33,쥐색,120307.0,1480
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,3.5,회색,47336.0,2729
kia,더 뉴 K5,트렌디,sedan,28.984576,2015,10.75,미색,153656.0,730
kgm,더 뉴 렉스턴 스포츠,와일드,truck,51.219512,2021,4.5,회색,22974.0,2270
hyundai,그랜저IG,모던,sedan,70.694087,2019,6.42,검정,97403.0,1620
kia,스팅어,GT,sedan,23.77892,2019,7.42,빨간색,87368.0,1940
kia,카니발 4세대,노블레스,van,69.398907,2023,2.67,검정,55744.0,3750
hyundai,제네시스,럭셔리,sedan,89.33162,2016,9.83,검정,105198.0,1990
hyundai,그랜저HG 하이브리드,프리미엄,sedan,60.539846,2016,10.33,흰색,40259.0,1450
kia,더 뉴 셀토스,시그니처,suv,26.479076,2023,3.25,흰색,74027.0,2420
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2015,10.67,회색,246490.0,960
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,2.75,흰색,49170.0,4990
hyundai,싼타페DM,익스클루시브,suv,59.307359,2015,11.67,흰색,146174.0,990
renault,XM3,RE 시그니처,suv,25.685426,2020,5.83,흰색,69223.0,1550
renault,더 뉴 SM6,필,sedan,44.151671,2023,3.33,흰색,34230.0,1820
kia,올 뉴 K7,럭셔리,sedan,77.634961,2016,9.33,미색,115328.0,1100
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.42,검정,94357.0,2340
hyundai,팰리세이드,프레스티지,suv,90.11544,2021,4.42,흰색,54683.0,3600
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,5.08,미색,71399.0,1150
hyundai,그랜드스타렉스,스마트,van,60.10929,2018,8.67,회색,180137.0,1080
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.5,회색,76467.0,630
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,6.83,흰색,106020.0,1350
hyundai,팰리세이드,프레스티지,suv,90.11544,2021,5.0,흰색,90174.0,3599
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2023,2.42,흰색,26273.0,3650
kia,더 뉴 셀토스,트렌디,suv,24.314574,2025,1.5,미색,29895.0,2360
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.58,검정색,128000.0,3450
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.0,회색,280323.0,1220
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2017,9.0,"파랑(남색,곤색)",94785.0,2190
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2020,5.83,회색,100353.0,1290
kgm,렉스턴 스포츠,어드벤처,truck,59.146341,2018,8.0,흰색,109617.0,1440
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2022,3.75,흰색,75042.0,2750
kgm,베리 뉴 티볼리,V3,suv,18.686869,2021,5.67,흰색,102135.0,1260
hyundai,스타리아,9인승,van,75.956284,2022,4.75,회색,272718.0,2390
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2019,6.67,"파랑(남색,곤색)",77610.0,1530
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,2022,4.42,흰색,61341.0,3120
kia,쏘렌토 4세대,트렌디,suv,74.603175,2020,5.5,쥐색,83424.0,2290
kia,더 뉴 카니발,VIP,van,41.803279,2020,6.42,검정색,107817.0,1890
hyundai,코나,모던 초이스,suv,5.339105,2020,5.83,빨강(주홍),36882.0,1790
kia,K5,노블레스,sedan,27.377892,2021,5.08,회색,71993.0,1890
hyundai,아반떼AD,스타일,sedan,6.233933,2017,9.83,흰색,16172.0,1220
hyundai,더 뉴 투싼,모던,suv,51.803752,2023,3.42,흰색,76440.0,2290
kgm,티볼리 아머,VX,suv,15.800866,2018,7.83,흰색,222076.0,500
chevrolet,스파크,LS 플러스,hatchback,40.414508,2015,10.75,회색,133287.0,390
kia,더 뉴 니로,노블레스,suv,13.131313,2022,4.5,까치투톤,57477.0,2250
kia,봉고3,탑,truck,47.560976,2018,8.25,흰색,106625.0,1250
hyundai,아반떼MD,M16 스마트,sedan,2.377892,2015,11.08,회색,84327.0,680
kia,올 뉴 쏘렌토,럭셔리,suv,65.873016,2015,11.33,회색,117630.0,1099
kia,K5 하이브리드,노블레스,sedan,28.984576,2017,9.5,검정,127539.0,1020
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2021,5.33,회색,58426.0,930
kia,K8,시그니처,sedan,73.200514,2023,3.67,검정,7735.0,3650
kgm,티볼리,VX,suv,15.007215,2016,10.08,흰색,15019.0,1220
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2022,4.67,흰색,89019.0,1750
hyundai,그랜저IG,모던,sedan,70.694087,2018,8.0,검정,160000.0,1390
kia,셀토스,트렌디,suv,20.923521,2023,3.83,미색,88188.0,1980
kgm,티볼리,LX 최고급형,suv,15.007215,2015,11.0,흰색,174562.0,650
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.67,회색,151877.0,1950
hyundai,베뉴,모던,suv,2.380952,2020,6.5,진청,54837.0,1570
kia,셀토스,시그니처,suv,25.036075,2023,3.92,흰색,82345.0,1970
