title,registration_number,price_manwon,model_year,first_registration_yyyymm,color,mileage_km
[현대] 더 뉴그랜드스타렉스 9인승 디젤 4WD 프리미엄,64나5988,1890,2019,201809,회색,157872
[기아] 더 뉴K7 2.4 GDI 프레스티지,56저0861,640,2016,201602,회색,121263
[제네시스] 더 올뉴G80 가솔린 3.5 AWD 기본형,321오1356,4330,2022,202111,회색,56357
[르노(삼성)] SM5 노바 SE,49무0345,540,2015,201509,흰색,138976
[현대] 디 올뉴코나 1.6 가솔린 터보 2WD 모던플러스,139더3570,2350,2025,202404,흰색,41309
[KG모빌리티(쌍용)] 토레스 1.5 GDI-T 2WD T7,196무6303,2390,2024,202307,흰색,78786
[현대] 포터II 일렉트릭 카고 프리미엄 스페셜,93너0376,1680,2021,202010,"파랑(남색,곤색)",61358
[쉐보레(대우)] 트랙스 크로스오버 1.2 가솔린 터보 액티브,374나1205,2040,2024,202305,흰색,72711
[현대] 제네시스DH G330 AWD 프리미엄,10저0530,1870,2016,201601,회색,62155
[현대] LF쏘나타 하이브리드 2.0 HEV 모던,11어7812,690,2015,201506,검정,197688
[현대] 디 올뉴팰리세이드 가솔린 2.5 2WD 캘리그래피,119머1450,5690,2026,202507,흰색,3470
[현대] 아이오닉 5 EV 2WD 롱레인지 프레스티지,07마3498,3400,2022,202207,흰색,90130
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,36부3249,520,2018,201803,회색,126624
[현대] 쏘나타(DN8) G2.0 프리미엄,365라2023,1550,2020,202001,회색,81198
[쉐보레(대우)] 더 뉴트랙스 1.4 터보 LT 코어,31저1856,720,2019,201808,흰색,140156
[현대] 포터II CRDi 더블캡 초장축 스마트,843더2490,1930,2022,202205,흰색,68188
[기아] 신형 K5(DL3) 2.0 가솔린 시그니처,164거5662,2890,2023,202307,회색,44752
[현대] 디 올뉴싼타페 하이브리드 1.6 HEV 2WD 캘리그래피,354노1020,4199,2023,202312,흰색,10190
[기아] 더 뉴카니발(YP) 9인승 디젤 프레스티지,327모3844,1970,2020,202001,검정색,79284
[현대] 싼타페(DM) 디젤 R2.0 2WD 프리미엄,31버1420,1150,2015,201402,남색투톤,119896
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,126부3885,780,2018,201812,회색,92088
[기아] 스팅어 3.3 터보 AWD GT,17조2644,1990,2018,201708,미색,117918
[기아] 신형 K5(DL3) 1.6 가솔린 터보 프레스티지,135더3125,2094,2023,202208,회색,63653
[현대] 팰리세이드 3.8 가솔린 프레스티지,34보3787,2450,2019,201901,회색,70494
[기아] 신형 K5(DL3) 1.6 가솔린 터보 시그니처,127러3601,2480,2020,202002,미색,79063
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,317노6781,4750,2022,202207,흰색,17547
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 칸 2.2 4WD 프레스티지,827버5420,2230,2022,202202,초록(연두),87252
[현대] 팰리세이드 2.2 디젤 AWD 프레스티지,358머8075,3680,2022,202105,회색,39180
[현대] LF쏘나타 뉴라이즈 2.0 CVVL 모던,253보2166,1230,2018,201801,검정,149589
[현대] 올 뉴투싼 디젤 1.7 2WD 모던,05우7342,990,2017,201612,흰색,167548
[기아] K8 하이브리드 HEV 노블레스 라이트,145조6241,2650,2022,202111,미색,74981
[기아] 올 뉴카니발 9인승 디젤 프레스티지,14루5738,1720,2018,201707,미색,94500
[쉐보레(대우)] 트랙스 1.6 디젤 프리미엄,05나6538,420,2016,201703,흰색,162956
[기아] EV6 롱 레인지 2WD 에어,17부5707,3090,2023,202311,검정색,70426
[KG모빌리티(쌍용)] 토레스 1.5 GDI-T 2WD T7,175너1190,2190,2023,202210,빨강(주홍),59354
[KG모빌리티(쌍용)] 올 뉴렉스턴 2.2 4WD 프레스티지,281거9723,2850,2021,202108,,
[기아] 신형 카니발(KA4) 9인승 디젤 시그니처,399마6522,2750,2021,202104,회색,110997
[르노(삼성)] SM3 Z.E SE,05구4538,630,2017,201704,흰색,49400
[기아] 올 뉴카니발 9인승 디젤 프레스티지,286라5349,1050,2017,201702,검정색,189763
[현대] 싼타페 더 프라임 디젤 R2.0 2WD 익스클루시브,18서0185,1380,2016,201607,회색,102780
[현대] 포터II CRDi 더블캡 초장축 스마트,82오4145,1270,2019,201902,흰색,155010
[현대] 벨로스터 1.6 터보 GDI D 스펙,43가3366,550,2015,201406,회색,151427
[기아] 더 뉴니로 1.6 GDI HEV 프레스티지,140도4627,1580,2020,202002,미색,134614
[현대] 더 뉴그랜저IG LPi 3.0 익스클루시브,135구8870,2850,2022,202111,흰색,82236
[기아] 더 뉴카니발(YP) 9인승 디젤 프레스티지,20나6557,1200,2019,201809,미색,197686
[현대] 더 뉴벨로스터 1.6 GDI PYL DCT,67무3854,850,2016,201601,흰색,127002
[현대] 그랜저HG 디젤 HG 220 프리미엄,24마0135,500,2016,201510,검정,290749
[기아] 올 뉴모닝(JA) 가솔린 프레스티지,02러8124,1110,2017,201707,미색,17086
[현대] 포터II 하이냉장탑차 슈퍼캡,85너0257,1650,2020,202010,흰색,135960
[쉐보레(대우)] 스파크 가솔린 LT,11노7431,380,2015,201505,회색,61535
[현대] 캐스퍼 가솔린 1.0 디 에센셜,320버5635,1430,2024,202308,초록(연두),59550
[기아] 스팅어 3.3 터보 마스터즈,120모4932,1530,2018,201707,회색,92095
[현대] 그랜드스타렉스 3인승 디젤 밴 모던,86로7390,1360,2017,201612,회색,76260
[현대] 디 올뉴그랜저 가솔린 2.5 프리미엄,124모9030,3299,2023,202303,흰색,40868
[기아] 디 올뉴스포티지 2.0 디젤 2WD 시그니처,127가4140,2150,2022,202112,검정,84822
[현대] 포터II CRDi 슈퍼캡 초장축 모던,97우0126,1600,2020,202005,흰색,79625
[현대] 그랜저IG 3.0 GDi 프리미엄,358다8914,1430,2019,201901,회색,127054
[기아] 스토닉 U2 1.6 디젤 프레스티지,51보5061,1150,2018,201711,검정,103946
[KG모빌리티(쌍용)] 티볼리 가솔린 2WD VX,59수4151,680,2015,201504,청색,107178
[현대] 포터II CRDi 더블캡 초장축 프리미엄,96누6234,1599,2021,202101,흰색,61812
[제네시스] EQ900 5.0 GDi AWD 프레스티지,69로0680,1270,2016,201606,검정,207400
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,163도4927,1060,2020,201911,미색,55830
[현대] 포터II 하이내장탑차 슈퍼캡,94가0323,1400,2018,201708,흰색,50957
[현대] 아반떼AD 1.6 GDi 밸류 플러스,201러4544,1000,2018,201809,흰색,127897
[르노(삼성)] SM6 2.0 LPe 장애인 SE,26머1999,1140,2019,201811,흰색,40633
[르노(삼성)] SM6 1.6 TCe RE,09다9443,650,2016,201608,"파랑(남색,곤색)",145563
[기아] 올 뉴K7 3.3 GDi 리미티드 에디션,19서9967,1350,2017,201701,검정,102658
[르노(삼성)] SM6 2.0 GDe LE,22서1711,990,2019,201812,흰색,59700
[현대] 더 뉴그랜저IG 가솔린 2.5 프리미엄 초이스,140도4644,1850,2020,202008,회색,94630
[현대] LF쏘나타 뉴라이즈 LPi 렌터카 스타일,140도4647,1200,2019,201902,흰색,135000
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,61부5015,960,2018,201802,흰색,74472
[기아] 올 뉴K7 3.0 LPI 렌터카 럭셔리,28어6694,1090,2016,201607,검정색,132144
[KG모빌리티(쌍용)] 티볼리 에어 디젤 2WD IX,39마0837,680,2016,201605,흰색,166149
[기아] 신형 카니발(KA4) 하이리무진 9인승 디젤 시그니처,125마5948,3890,2021,202102,검정,103396
[현대] 포터II 냉장탑차 LPG 슈퍼캡,804머5092,2850,2025,202503,흰색,28865
[현대] 스타리아 3.5 LPG 라운지 9인승 인스퍼레이션,232가5741,3490,2024,202312,갈색(밤색),22501
[기아] 올 뉴카니발 9인승 디젤 프레스티지,17우4642,880,2016,201504,미색,195823
[현대] 엑센트 신형 1.4 VVT 스타일,23루2528,420,2015,201412,흰색,65694
[현대] 그랜드스타렉스 11인승 디젤 모던,78오6794,1400,2017,201710,은색,100325
[제네시스] GV80 2.5 가솔린 2WD 기본형,249로5157,4600,2020,202005,흰색,89973
[기아] 더 K9(RJ) 3.8 GDI 플래티넘Ⅱ,17소8762,2650,2019,201904,회색,62154
[기아] 올 뉴K7 2.4 GDi 프레스티지,07나0662,1300,2016,201605,회색,108700
[기아] 올 뉴K7 3.3 GDi 노블레스,10소0960,1220,2016,201603,회색,133123
[기아] 봉고Ⅲ화물 CRDi 킹캡 초장축,89수4956,1130,2017,201702,"파랑(남색,곤색)",117673
[기아] 봉고Ⅲ화물 CRDi 더블캡 초장축,89두7703,770,2015,201505,흰색,140803
[제네시스] EQ900 3.3 터보 AWD 프리미엄 럭셔리,322소1652,2160,2017,201610,검정,147232
[기아] 모하비 더 마스터 3.0 디젤 4WD 마스터즈,276나8700,3600,2022,202210,미색,40000
[기아] 셀토스 1.6 가솔린 2WD 트렌디,317모9257,1990,2022,202112,미색,59525
[현대] 쏘나타(DN8) G2.0 인스퍼레이션,51버7811,2000,2020,201907,흰색,87045
[쉐보레(대우)] 어매이징 크루즈 4도어 1.4 터보 LTZ,32서0830,490,2016,201606,검정색,103701
[현대] 포터II 파워게이트 슈퍼캡,844고9734,2500,2022,202207,흰색,4092
[현대] 팰리세이드 2.2 디젤 프레스티지,397오5724,3150,2022,202204,검정,76038
[제네시스] GV80 3.0 디젤 AWD 기본형,324나1299,4350,2020,202003,검정색,130848
[제네시스] 뉴 GV80 2.5 가솔린 AWD 블랙,195너9513,9190,2025,202508,검정색,8855
[기아] K8 3.5 LPi 렌터카 프레스티지,195라2303,2550,2024,202311,미색,26770
[제네시스] 뉴 G80 가솔린 2.5 AWD 기본형,195라2387,5680,2025,202403,검정,15000
[제네시스] EQ900 3.8 GDi AWD 프리미엄 럭셔리,26오6318,2700,2018,201706,검정,102978
[제네시스] 뉴 GV80 2.5 가솔린 AWD 기본형,135거5881,6550,2024,202404,흰색,71705
[현대] 싼타페 더 프라임 디젤 R2.0 2WD 익스클루시브,24모6703,1580,2017,201612,은색,49378
[기아] 올 뉴카니발 11인승 디젤 럭셔리,79두2836,910,2016,201506,검정색,149484
[기아] 더 뉴봉고Ⅲ화물 덤프,89버2145,2850,2022,202108,청색,53502
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,195너9536,3950,2022,202112,검정,95945
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,169로3583,2850,2021,202101,흰색,99862
[현대] 포터II VGT 더블캡 초장축 스마트,836로4227,1830,2022,202204,"파랑(남색,곤색)",47992
[현대] 포터II 냉동탑차 슈퍼캡 트윈컴프,92두0749,1300,2018,201706,흰색,144491
[기아] 올 뉴카니발 9인승 디젤 프레스티지,45더4059,1530,2018,201801,회색,99199
[현대] 그랜드스타렉스 5인승 디젤 밴 CVX 프리미엄,84도6175,780,2015,201501,회색,170876
[현대] 그랜저HG HG 240 모던 컬렉션,69조2136,790,2017,201702,검정색,169066
[KG모빌리티(쌍용)] 티볼리 에어 디젤 2WD IX,21주5142,580,2017,201704,흰색,253375
[기아] 신형 카니발(KA4) 하이리무진 7인승 가솔린 시그니처,149루1679,4650,2023,202302,미색,36236
[현대] 그랜드스타렉스 12인승 디젤 스마트,73누8655,790,2016,201603,노랑,195297
[기아] 신형쏘렌토(MQ4) 2.2 디젤 4WD 시그니처,262라1212,3480,2021,202005,미색,64048
[현대] 포터II CRDi 더블캡 초장축 프리미엄,82저5379,1590,2018,201806,흰색,68512
[현대] 디 올뉴싼타페 하이브리드 1.6 HEV 2WD 캘리그래피,214버6315,4380,2024,202312,회색,18826
[현대] 쏘나타(DN8) 하이브리드 2.0 HEV 모던,145조6279,1730,2022,202110,검정,82211
[현대] 쏘나타(DN8) 하이브리드 2.0 HEV 모던,145조6249,1830,2022,202110,검정,68208
[기아] 더 뉴카니발(YP) 9인승 가솔린 노블레스 스페셜,58서5946,1950,2019,201808,미색,77717
[쉐보레(대우)] 더 뉴트랙스 1.4 터보 LT 코어,252마8984,1170,2021,202101,흰색,76840
[현대] 스타리아 3.5 LPG 카고 3인승 모던,829부4234,2300,2023,202210,회색,98129
[KG모빌리티(쌍용)] 올 뉴코란도 1.5 가솔린 2WD C5 플러스,143모4793,1750,2022,202203,흰색,98844
[쉐보레(대우)] 어매이징 크루즈 4도어 2.0 디젤 LTZ,265너5284,350,2015,201508,검정,160590
[제네시스] G80 스포츠 3.3T AWD,256조2089,2350,2018,201806,검정색,138086
[현대] 포터II CRDi 일반캡 초장축 스타일,865누4576,890,2018,201711,"파랑(남색,곤색)",164726
[제네시스] 더 뉴G70 가솔린 2.0T 2WD 기본형,372누4274,3650,2023,202207,까치투톤,54671
[현대] 팰리세이드 2.2 디젤 AWD 익스클루시브,39수2300,2390,2019,201903,회색,127200
[기아] 올 뉴카니발 9인승 디젤 럭셔리,48라3791,600,2015,201407,회색,244227
[현대] LF쏘나타 뉴라이즈 2.0 CVVL 스마트,60고1841,990,2018,201805,회색,159190
[현대] 더 올뉴투싼 2.0 디젤 2WD 인스퍼레이션,354우6159,2780,2022,202205,회색,62720
[기아] 더 뉴봉고Ⅲ화물 1톤 표준캡 초장축 L,95버1157,1290,2020,201910,흰색,84288
[현대] LF쏘나타 뉴라이즈 LPi 렌터카 모던,372누4230,1450,2019,201903,흰색,111138
[현대] 더 뉴아반떼MD 1.6 GDi 모던,26저3681,790,2015,201408,은색,68035
[기아] 더 뉴모닝 가솔린 디럭스,30수4150,480,2016,201505,남색,162000
[현대] 포터II VGT 더블캡 초장축 스마트,825두5007,1499,2022,202206,갈색(밤색),142958
[제네시스] 뉴 G80 가솔린 2.5 2WD 기본형,310고9318,4980,2026,202506,검정,2000
[제네시스] GV80 3.5 가솔린 AWD 기본형,225더9016,5849,2023,202306,초록(연두),59168
[기아] 올 뉴K7 3.3 GDi 리미티드 플러스,23다9587,1090,2018,201802,회색,184454
[KG모빌리티(쌍용)] 더 뉴코란도 스포츠 2.2 4WD CX7 익스트림,83저7847,690,2017,201607,검정,210869
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 노블레스,86수0440,1390,2019,201812,"파랑(남색,곤색)",185509
[현대] 팰리세이드 2.2 디젤 프레스티지,324도8475,2690,2022,202111,청색,122762
[현대] 더 올뉴투싼 1.6 터보 2WD 모던,372누4223,2250,2021,202107,흰색,70272
[기아] 올 뉴쏘렌토 R2.0 2WD 노블레스,60라8080,1390,2015,201501,검정,121100
[현대] 포터II 윙바디 전동식,83도8918,590,2015,201501,흰색,279086
[현대] 스타리아 2.2 디젤 투어러 11인승 4WD 모던,726고2750,3900,2024,202401,"파랑(남색,곤색)",52830
[현대] 더 뉴그랜저IG 가솔린 2.5 프리미엄 초이스,340마6558,1990,2021,202011,검정,110061
[현대] 포터II 하이내장탑차 일반캡,880어3309,1390,2022,202206,흰색,131550
[KG모빌리티(쌍용)] 토레스 1.5 GDI-T 4WD T7,372누4271,2420,2023,202207,흰색,80448
[기아] 신형 K5(DL3) 2.0 가솔린 프레스티지,372누4262,2290,2022,202110,미색,50746
[현대] 팰리세이드 2.2 디젤 캘리그래피,372누4263,3090,2022,202202,"파랑(남색,곤색)",121237
[제네시스] GV80 3.0 디젤 AWD 기본형,250두7861,4850,2022,202112,흰색,77824
[현대] 더 뉴그랜드스타렉스 캠핑카 2WD,77라5794,2500,2019,201902,쥐색,52934
[기아] 신형 K5 1.6 터보 프레스티지 SX,16서0955,1190,2016,201512,검정,52287
[현대] 디 올뉴그랜저 가솔린 2.5 프리미엄,330버5364,3470,2023,202303,회색,33000
[현대] 포터II CRDi 슈퍼캡 초장축 스마트,95머0679,899,2017,201703,흰색,146934
[기아] 더 뉴모닝 가솔린 스마트,46버0842,450,2016,201606,회색,100875
[기아] 더 뉴카니발(YP) 하이리무진 특장,105조6866,2850,2020,201912,검정,62686
[기아] 더 뉴니로 1.6 GDI HEV 노블레스 스페셜,339버3836,2190,2021,202012,검정,78676
[제네시스] GV80 2.5 가솔린 2WD 기본형,339버3872,4500,2022,202203,흰색,70737
[현대] 캐스퍼 일렉트릭 인스퍼레이션,50러5003,2680,2025,202409,노랑,33204
[현대] 신형 싼타페 R2.2 2WD 인스퍼레이션,47우2262,2170,2018,201810,흰색,115238
[기아] 모하비 더 마스터 3.0 디젤 4WD 마스터즈 그래비티,196가7558,3899,2022,202205,검정색,107316
[기아] 더 뉴카니발(KA4) 9인승 가솔린 노블레스,368로5961,3750,2024,202312,미색,29919
[KG모빌리티(쌍용)] 티볼리 에어 가솔린 2WD IX,26다3356,1100,2019,201902,흰색,58434
[르노(삼성)] SM3 네오 SE,312어9592,280,2015,201502,회색,153163
[기아] 더 뉴카니발(KA4) 9인승 디젤 프레스티지,387너1145,3650,2024,202402,미색,57321
[쉐보레(대우)] 더 넥스트 스파크 LT,54주1057,560,2017,201701,회색,60961
[제네시스] GV80 3.5 가솔린 AWD 기본형,195라2339,5850,2021,202101,흰색,33640
[현대] 쏘나타(DN8) G2.0 프리미엄 플러스,339버3871,1730,2022,202109,검정,102668
[현대] 아반떼(CN7) 1.6 가솔린 모던,165루9910,1720,2023,202206,흰색,70830
[현대] 포터II 냉동탑차 저상,825보3174,1930,2023,202301,흰색,137814
[현대] 디 올뉴싼타페 하이브리드 1.6 HEV 2WD 프레스티지,101너5271,3560,2024,202312,흰색,36264
[르노(삼성)] 뉴 QM6 2.0 LPe 프리미에르,133도8036,2230,2023,202302,검정색,36174
[현대] 팰리세이드 3.8 가솔린 AWD 프레스티지,174도9644,2590,2021,202005,검정색,93055
[기아] 올 뉴쏘렌토 R2.0 2WD 프레스티지,33주2044,1150,2016,201602,미색,161133
[기아] 올 뉴카니발 9인승 디젤 프레스티지,23구0240,1450,2017,201611,회색,107074
[기아] 더 뉴모닝 가솔린 럭셔리,11우0743,750,2016,201606,진주색,66800
[현대] 그랜저HG 하이브리드 2.4 HEV 프리미엄,13가6621,580,2015,201407,검정색,209934
[현대] 더 뉴그랜저IG 가솔린 2.5 익스클루시브,173가9165,2030,2021,202011,흰색,107290
[현대] 더 뉴그랜저IG 가솔린 2.5 익스클루시브,242구1424,2250,2020,202006,회색,92371
[기아] 더 뉴쏘렌토 디젤 R2.2 4WD 마스터 스페셜,321거7280,2980,2020,201911,미색,70213
[현대] 신형 투싼 2.0 디젤 2WD 얼티밋 에디션,61라7705,1590,2019,201811,흰색,130040
[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 노블레스,316모4309,2850,2023,202210,미색,79381
[현대] 디 올뉴싼타페 가솔린 2.5 AWD 캘리그래피,123라9579,3950,2024,202309,흰색,81976
[르노(삼성)] SM6 2.0 LPe 렌터카 SE,196보4521,550,2017,201708,검정,168201
[기아] EV6 롱 레인지 2WD 에어,07마3159,2730,2022,202110,검정,92885
[제네시스] G80 3.3 GDi 프리미엄 럭셔리,354너4397,2250,2018,201709,흰색,55692
[제네시스] 뉴 GV80 2.5 가솔린 2WD 기본형,214어4049,6950,2023,202312,흰색,15674
[현대] 포터II LPG 4WD 슈퍼캡 장축 프리미엄,802루2619,1990,2024,202401,흰색,24357
[현대] 그랜저IG 3.0 LPi 렌터카 모던,08라1318,1479,2018,201712,회색,110380
[현대] 더 올뉴투싼 하이브리드 1.6 HEV 2WD 프리미엄,310고9391,2350,2021,202106,흰색,84924
[르노(삼성)] 뉴 SM7 노바 2.0 LPe 장애인,66무0463,440,2016,201510,흰색,216007
[현대] 더 뉴싼타페 디젤 2.2 2WD 프리미엄 초이스,102오3708,2290,2021,202107,회색,95387
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 칸 2.2 4WD 프레스티지,800거7289,2350,2021,202201,초록(연두),76933
[제네시스] GV80 2.5 가솔린 AWD 기본형,148라8753,5850,2023,202301,흰색,81098
[현대] 올 뉴투싼 디젤 R2.0 2WD 스마트,31루9261,1360,2018,201802,검정,94030
[현대] 팰리세이드 2.2 디젤 프레스티지,339버3890,3180,2022,202112,검정색,69898
[현대] 포터II CRDi 더블캡 초장축 스마트,93고3646,1590,2020,202009,흰색,79804
[현대] 포터II 하이냉동탑차 일반캡,92고7970,990,2017,201607,흰색,202402
