brand,model_name,class_name,major_category,size_score,source_row_count
kgm,렉스턴 스포츠 칸,5링크 다이나믹 에디션,truck,85.365854,1
kgm,렉스턴 스포츠 칸,5링크 프레스티지,truck,85.365854,2
kgm,렉스턴 스포츠 칸,5링크 프레스티지 스페셜,truck,85.365854,2
kgm,렉스턴 스포츠 칸,5링크 프로페셔널 S,truck,85.365854,2
kgm,렉스턴 스포츠 칸,5링크 프로페셔널 X,truck,85.365854,2
kgm,렉스턴 스포츠 칸,파워 리프 노블레스,truck,85.365854,2
kgm,렉스턴 스포츠 칸,파워 리프 와일드,truck,85.365854,2
kgm,렉스턴 스포츠 칸,파워 리프 파이오니어 S,truck,85.365854,2
kgm,렉스턴 스포츠 칸,파워 리프 파이오니어 X,truck,85.365854,2
kgm,렉스턴 스포츠 칸,파워 리프 프레스티지,truck,85.365854,2
kgm,더 뉴 렉스턴 스포츠 칸,쿨멘 노블레스,truck,95.121951,1
kia,타스만,X-프로,truck,96.341463,1
hyundai,포터2,모던플러스,truck,98.780488,1
hyundai,포터2,스마트,truck,98.780488,1
hyundai,포터2,스타일,truck,98.780488,1
chevrolet,아베오,RS,unknown,0.000000,3
chevrolet,아베오,LS 스탠다드,unknown,13.636364,2
chevrolet,아베오,LS 스포츠,unknown,13.636364,1
chevrolet,아베오,LS 일반형,unknown,31.818182,3
chevrolet,아베오,LS 펀 에디션,unknown,31.818182,1
chevrolet,아베오,스타일,unknown,50.000000,1
chevrolet,아베오,퍼펙트 블랙,unknown,50.000000,1
chevrolet,아베오,L 일반형,unknown,68.181818,2
chevrolet,아베오,LT 최고급형,unknown,68.181818,12
chevrolet,아베오,LT 스포츠,unknown,81.818182,2
chevrolet,아베오,L 스타,unknown,95.454545,5
chevrolet,아베오,LS 고급형,unknown,95.454545,7
kia,더 뉴 레이,-,van,3.005464,1
kia,더 뉴 레이,고급형,van,3.005464,1
kia,더 뉴 레이,디럭스,van,3.005464,1
kia,더 뉴 레이,럭셔리,van,3.005464,3
kia,더 뉴 레이,럭셔리 스페셜,van,3.005464,1
kia,더 뉴 레이,스탠다드,van,3.005464,3
kia,더 뉴 레이,시그니처,van,3.005464,2
kia,더 뉴 레이,캠핑카,van,3.005464,1
kia,더 뉴 레이,트렌디,van,3.005464,1
kia,더 뉴 레이,프레스티지,van,3.005464,7
kia,더 뉴 레이,프레스티지 베스트셀렉션,van,3.005464,1
kia,더 뉴 레이,프레스티지 스페셜,van,3.005464,3
kia,올 뉴 카렌스,디럭스,van,7.103825,3
kia,올 뉴 카렌스,에코 다이나믹스,van,7.103825,1
kia,올 뉴 카렌스,프레스티지,van,7.103825,7
kia,올 뉴 카렌스,노블레스,van,8.743169,6
kia,올 뉴 카렌스,럭셔리,van,8.743169,6
kia,올 뉴 카렌스,트렌디,van,8.743169,2
kia,더 뉴 카렌스,프레스티지,van,9.836066,2
kia,더 뉴 카렌스,디럭스,van,10.655738,1
kia,더 뉴 카렌스,럭셔리,van,10.655738,1
chevrolet,올란도,다이나믹 스페셜 에디션,van,11.475410,3
chevrolet,올란도,퍼펙트 블랙,van,12.021858,6
kia,뉴 페이스 카렌스,GX 고급형,van,13.114754,6
kia,뉴 페이스 카렌스,GX 최고급형,van,13.114754,8
kia,뉴 페이스 카렌스,비지니스,van,13.114754,2
kia,뉴 페이스 카렌스,GX 최고급형 패밀리,van,14.480874,2
kia,뉴 페이스 카렌스,프리미엄,van,14.480874,9
kia,뉴 페이스 카렌스,GLX 고급형,van,15.573770,8
kia,뉴 페이스 카렌스,GLX 최고급형,van,15.573770,8
chevrolet,올란도,LS,van,20.491803,2
chevrolet,올란도,LS 고급형,van,20.491803,16
chevrolet,올란도,LS 일반형,van,20.491803,3
chevrolet,올란도,LT 세이프티,van,20.491803,8
chevrolet,올란도,LT 세이프티팩,van,20.491803,2
chevrolet,올란도,LT 컨비니언스,van,20.491803,7
chevrolet,올란도,LT 컨비니언스팩,van,20.491803,1
chevrolet,올란도,LT 프리미엄,van,20.491803,16
chevrolet,올란도,LTZ 세이프티,van,20.491803,8
chevrolet,올란도,LTZ 프리미엄,van,20.491803,16
chevrolet,올란도,다이나믹,van,20.491803,3
chevrolet,올란도,디럭스팩,van,20.491803,2
chevrolet,올란도,스페셜 컬러 에디션,van,20.491803,4
chevrolet,올란도,스페셜 컬러 에디션 보르도 레드,van,20.491803,2
chevrolet,올란도,캠퍼 패키지,van,20.491803,4
chevrolet,올란도,플래티넘 패키지,van,20.491803,2
kia,뉴 페이스 카렌스,GLX 고급형 패밀리팩,van,25.409836,2
kia,뉴 페이스 카렌스,GLX 최고급형 패밀리팩,van,25.409836,2
hyundai,그랜드스타렉스,HVX 프리미엄,van,26.502732,1
hyundai,그랜드스타렉스,디젤 11인승 4WD 모던 스페셜,van,26.502732,1
kgm,코란도 투리스모,GT 11인승,van,29.781421,2
kgm,코란도 투리스모,GT 9인승,van,29.781421,2
kgm,코란도 투리스모,LT 11인승,van,29.781421,2
kgm,코란도 투리스모,LT 9인승,van,29.781421,2
kgm,코란도 투리스모,RT 11인승,van,29.781421,2
kgm,코란도 투리스모,RT 9인승,van,29.781421,2
kgm,코란도 투리스모,어드벤쳐 60th 에디션 11인승,van,29.781421,1
kgm,코란도 투리스모,어드벤쳐 60th 에디션 9인승,van,29.781421,1
kgm,코란도 투리스모,익스트림 11인승,van,29.781421,2
kgm,코란도 투리스모,익스트림 9인승,van,29.781421,2
kia,뉴 카니발 R,GX,van,32.786885,4
kgm,코란도 투리스모,TX 11인승,van,33.333333,2
kgm,코란도 투리스모,KX 11인승,van,35.792350,1
kgm,코란도 투리스모,KX 9인승,van,35.792350,1
kgm,코란도 투리스모,RX 11인승,van,35.792350,2
kgm,코란도 투리스모,RX 9인승,van,35.792350,3
kgm,코란도 투리스모,TX 9인승,van,35.792350,3
kgm,코란도 투리스모,샤토 하이루프 11인승,van,35.792350,1
kgm,코란도 투리스모,샤토 하이루프 9인승,van,35.792350,3
kgm,코란도 투리스모,아웃도어 에디션 9인승,van,35.792350,3
kia,더 뉴 카니발,디럭스,van,38.251366,1
kia,뉴 카니발 R,GLX 최고급형,van,38.797814,6
kia,더 뉴 카니발,VIP,van,41.803279,5
kia,올 뉴 카니발,11인승,van,41.803279,1
kia,올 뉴 카니발,5인승,van,41.803279,1
kia,올 뉴 카니발,6인승,van,41.803279,1
kia,올 뉴 카니발,9인승,van,41.803279,1
kia,올 뉴 카니발,VIP,van,41.803279,8
kia,올 뉴 카니발,노블레스,van,41.803279,14
kia,올 뉴 카니발,노블레스 스페셜,van,41.803279,1
kia,올 뉴 카니발,디럭스,van,41.803279,1
kia,올 뉴 카니발,매직스페이스,van,41.803279,1
kia,카니발 4세대,프레스티지,van,44.808743,3
kia,더 뉴 카니발 4세대,-,van,46.448087,3
kia,더 뉴 카니발 4세대,그래비티,van,46.448087,6
kia,더 뉴 카니발 4세대,노블레스,van,46.448087,8
kia,더 뉴 카니발 4세대,아웃도어,van,46.448087,3
kia,더 뉴 카니발 4세대,프레스티지,van,46.448087,3
kia,뉴 카니발 R,GLX,van,48.087432,5
kgm,뉴 로디우스,RD400,van,48.907104,1
kgm,뉴 로디우스,RD400 최고급형,van,48.907104,3
hyundai,더 뉴 스타리아,모던,van,50.273224,13
hyundai,더 뉴 스타리아,스마트,van,50.273224,13
hyundai,스타리아,-,van,50.273224,3
kgm,뉴 로디우스,RD500 최고급형,van,51.366120,2
kgm,뉴 로디우스,RD400 EZ 스페셜,van,52.459016,3
kgm,뉴 로디우스,RD500 EZ 스페셜,van,52.459016,2
kgm,뉴 로디우스,플래티넘,van,52.459016,2
hyundai,더 뉴 그랜드스타렉스,-,van,53.551913,1
kia,더 뉴 카니발,럭셔리,van,54.098361,2
hyundai,그랜드스타렉스,HVX VIP팩,van,54.644809,1
kia,더 뉴 카니발,프레스티지,van,55.191257,6
hyundai,그랜드스타렉스,CVX 럭셔리,van,56.010929,4
hyundai,그랜드스타렉스,CVX 프리미엄,van,56.010929,4
kgm,코란도 투리스모,샤토 하이리무진,van,56.830601,3
hyundai,그랜드스타렉스,CVX 디럭스,van,57.650273,3
hyundai,그랜드스타렉스,CVX 밸류,van,57.650273,2
hyundai,그랜드스타렉스,기본형,van,60.109290,3
hyundai,그랜드스타렉스,모던,van,60.109290,6
hyundai,그랜드스타렉스,모던 스페셜,van,60.109290,4
hyundai,그랜드스타렉스,스마트,van,60.109290,7
hyundai,그랜드스타렉스,스마트 스페셜,van,60.109290,1
hyundai,더 뉴 그랜드스타렉스,2WD,van,60.109290,3
hyundai,더 뉴 그랜드스타렉스,4WD,van,60.109290,3
kgm,코란도 투리스모,샤토 11인승,van,62.568306,1
kgm,코란도 투리스모,샤토 9인승,van,62.568306,1
hyundai,더 뉴 그랜드스타렉스,스타일,van,63.387978,4
kia,더 뉴 카니발 4세대,X-Line,van,63.934426,4
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,5
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,9
kia,더 뉴 카니발,-,van,66.393443,2
kia,더 뉴 카니발,노블레스,van,66.393443,2
kia,더 뉴 카니발,노블레스 스페셜,van,66.393443,4
kia,올 뉴 카니발,-,van,66.393443,2
hyundai,더 뉴 그랜드스타렉스,프리미엄,van,68.032787,2
hyundai,더 뉴 그랜드스타렉스,프리미엄 스페셜,van,68.032787,2
kia,카니발 4세대,-,van,68.852459,2
kia,카니발 4세대,노블레스,van,69.398907,6
kia,더 뉴 카니발,프레스티지 하이루프,van,71.038251,1
kia,더 뉴 카니발,하이루프 특장차,van,71.038251,1
kia,올 뉴 카니발,럭셔리,van,71.038251,12
kia,올 뉴 카니발,프레스티지,van,71.038251,13
kia,올 뉴 카니발,프레스티지 하이루프,van,71.038251,4
kia,더 뉴 카니발,프레지던트,van,72.677596,7
kia,더 뉴 카니발 4세대,시그니처,van,73.224044,13
kia,올 뉴 카니발,프레지던트,van,73.770492,12
hyundai,더 뉴 스타리아,-,van,75.956284,7
hyundai,더 뉴 스타리아,인스퍼레이션,van,75.956284,8
hyundai,더 뉴 스타리아,프레스티지,van,75.956284,4
hyundai,스타리아,9인승,van,75.956284,2
hyundai,스타리아,모던,van,75.956284,17
hyundai,스타리아,인스퍼레이션,van,75.956284,12
hyundai,스타리아,프레스티지,van,75.956284,6
hyundai,더 뉴 그랜드스타렉스,익스클루시브 듀얼 선루프,van,78.142077,4
hyundai,스타리아,스마트,van,78.688525,14
hyundai,더 뉴 스타리아,7인승,van,79.508197,8
hyundai,스타리아,7인승,van,79.508197,6
hyundai,더 뉴 그랜드스타렉스,7인승 2WD,van,80.327869,1
hyundai,더 뉴 그랜드스타렉스,12인승 2WD,van,80.874317,1
hyundai,더 뉴 그랜드스타렉스,12인승,van,81.693989,1
hyundai,더 뉴 그랜드스타렉스,15인승,van,81.693989,1
hyundai,스타리아,리무진,van,82.513661,4
kia,뉴 카니발 R,프레지던트,van,83.060109,7
hyundai,더 뉴 스타리아,9인승,van,85.245902,3
hyundai,더 뉴 스타리아,특장업체,van,85.245902,3
hyundai,더 뉴 스타리아,프레스티지 캠퍼 11인승,van,85.245902,3
hyundai,더 뉴 스타리아,프레스티지 캠퍼 4인승,van,85.245902,3
hyundai,스타리아,11인승,van,85.245902,4
hyundai,스타리아,프레스티지 캠퍼 11인승,van,85.245902,2
hyundai,스타리아,프레스티지 캠퍼 4인승,van,85.245902,2
hyundai,그랜드스타렉스,디젤 15인승,van,87.431694,1
hyundai,스타리아,14인승,van,87.978142,1
hyundai,더 뉴 스타리아,리무진,van,88.524590,2
hyundai,더 뉴 그랜드스타렉스,익스클루시브,van,89.071038,6
renault,마스터,S,van,89.890710,1
renault,마스터,밴 S,van,89.890710,1
kia,더 뉴 카니발,노블레스 스페셜 하이루프,van,90.710383,1
hyundai,스타리아,15인승,van,91.256831,1
hyundai,더 뉴 스타리아,11인승,van,92.076503,1
hyundai,더 뉴 스타리아,15인승,van,92.076503,1
kia,카니발 4세대,시그니처,van,92.896175,9
renault,뉴 마스터,밴 S,van,93.442623,1
renault,마스터,밴 L,van,93.989071,1
renault,마스터,13인승,van,94.535519,1
renault,마스터,L,van,95.355191,1
renault,마스터,캠핑카,van,95.355191,1
renault,뉴 마스터,13인승,van,96.721311,1
renault,뉴 마스터,밴 L,van,96.721311,1
renault,뉴 마스터,캠핑카,van,96.721311,1
renault,마스터,15인승,van,97.814208,1
renault,뉴 마스터,15인승,van,98.360656,1
hyundai,포레스트,디럭스,van,99.453552,1
hyundai,포레스트,스탠다드,van,99.453552,1
hyundai,포레스트,엔트리,van,99.453552,1
hyundai,i40,수출형,wagon,0.000000,1
hyundai,i30CW,디럭스,wagon,25.000000,6
hyundai,i30CW,럭셔리,wagon,25.000000,10
hyundai,i30CW,월드컵 스페셜 에디션,wagon,25.000000,1
hyundai,i30CW,트렌디,wagon,25.000000,4
hyundai,i30CW,프리미어,wagon,25.000000,11
hyundai,i30CW,익스트림,wagon,50.000000,3
hyundai,i40,모던,wagon,66.666667,2
hyundai,i40,스마트,wagon,66.666667,2
hyundai,i40,프리미엄,wagon,66.666667,2
hyundai,i40,PYL,wagon,91.666667,4
hyundai,i40,디 스팩,wagon,91.666667,4
hyundai,i40,유니크,wagon,91.666667,3
