brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon,price_manwon_log1p
kia,올 뉴 카니발,노블레스,van,41.803279,2016,10.92,"파랑(남색,곤색)",197012.0,1050,6.957497
hyundai,아이오닉 하이브리드,N,hatchback,96.891192,2017,9.0,회색,180920.0,850,6.746412
chevrolet,크루즈,LTZ,sedan,17.802057,2015,11.08,흰색,125907.0,490,6.196444
renault,더 뉴 QM6,LE 시그니처,suv,57.215007,2023,3.75,흰색,77120.0,1750,7.467942
renault,XM3,RE,suv,27.200577,2023,3.83,흰색,93633.0,1390,7.237778
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,6.75,흰색,14786.0,1050,6.957497
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.42,흰색,9623.0,4790,8.474494
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.58,회색,75940.0,610,6.415097
hyundai,올 뉴 투싼,스타일,suv,33.333333,2015,10.83,은색,109119.0,980,6.888572
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,10.92,회색,128532.0,630,6.447306
hyundai,아반떼MD,M16 스마트,sedan,2.377892,2015,11.75,흰색,83596.0,750,6.621406
kia,카니발 4세대,시그니처,van,92.896175,2021,5.33,회색,63219.0,3450,8.146419
kgm,렉스턴 스포츠,노블레스,truck,55.487805,2019,6.67,회색,149380.0,1480,7.300473
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2021,5.5,미색,97768.0,2280,7.732369
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2017,9.17,회색,57287.0,1750,7.467942
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,9.75,미색,106963.0,640,6.463029
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,4.75,흰색,74002.0,1130,7.030857
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2017,8.67,검정,67744.0,670,6.508769
hyundai,더 뉴 아반떼 [CN7],스마트,sedan,13.174807,2024,1.75,흰색,9004.0,2070,7.635787
chevrolet,크루즈,LT,sedan,17.802057,2016,9.75,흰색,96732.0,470,6.154858
kgm,코란도 스포츠,CX7 클럽,truck,32.317073,2016,10.08,회색,220523.0,620,6.431331
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.42,검정,36367.0,3990,8.291797
hyundai,그랜저IG,프리미엄,sedan,64.010283,2018,8.58,은색,194305.0,950,6.857514
hyundai,더 뉴 코나,인스퍼레이션,suv,7.503608,2021,5.42,회색,33448.0,2290,7.736744
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.17,흰색,29963.0,5000,8.517393
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.5,흰색,118976.0,4150,8.331105
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2022,3.92,미색,98470.0,2880,7.965893
kia,더 뉴 스포티지R,노블레스,suv,39.53824,2016,10.5,미색,146059.0,1130,7.030857
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2018,7.42,,,1630,7.396949
hyundai,그랜드스타렉스,모던,van,60.10929,2018,8.25,회색,173298.0,1080,6.985642
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2019,7.08,검정색,247539.0,1650,7.409136
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.17,검정색,79352.0,3950,8.281724
kia,더 뉴 K3,트렌디,sedan,4.691517,2017,9.58,회색,88112.0,780,6.660575
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,29128.0,4700,8.455531
kia,스포티지 4세대,노블레스 스페셜,suv,41.269841,2018,7.75,미색,81368.0,1820,7.507141
renault,SM6,RE,sedan,48.071979,2016,9.75,흰색,128860.0,900,6.803505
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2023,2.42,흰색,27385.0,3580,8.183397
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2017,9.17,회색,84336.0,1680,7.427144
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,6.0,흰색,101423.0,2180,7.687539
kia,더 뉴 쏘렌토 4세대 하이브리드,그래비티,suv,69.84127,2024,1.92,검정색,31267.0,4470,8.405367
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2023,2.33,흰색,39400.0,1980,7.591357
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.58,회색,243089.0,730,6.594413
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.5,흰색,19551.0,4050,8.306719
kia,올 뉴 카니발,럭셔리,van,71.038251,2016,10.83,회색,235239.0,790,6.673298
kia,올 뉴 카니발,노블레스,van,41.803279,2015,11.33,회색,142493.0,1180,7.074117
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2020,6.67,검정,109919.0,1490,7.307202
hyundai,더 뉴 팰리세이드,프레스티지,suv,95.526696,2023,2.92,흰색,35227.0,3650,8.202756
chevrolet,크루즈,LT,sedan,17.802057,2016,10.08,검정,105886.0,500,6.216606
hyundai,팰리세이드,캘리그래피,suv,94.877345,2021,5.58,회색,99942.0,3080,8.033009
kia,쏘렌토 4세대,트렌디,suv,74.603175,2022,4.08,미색,129861.0,1990,7.596392
kia,더 뉴 K9 [RJ],마스터즈,sedan,96.401028,2023,3.17,검정,94262.0,4299,8.36637
kia,K8,프레스티지,sedan,75.835476,2022,4.58,쥐색,222547.0,1650,7.409136
kia,더 뉴 K3,프레스티지,sedan,6.683805,2022,4.83,미색,106408.0,1390,7.237778
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.17,흰색,39967.0,920,6.82546
hyundai,쏘나타 DN8,프리미엄 패밀리,sedan,32.51928,2020,6.83,흰색,97697.0,1650,7.409136
renault,SM3 네오,SE 플러스,sedan,21.208226,2015,11.17,회색,123922.0,380,5.942799
kia,더 뉴 쏘렌토 4세대 하이브리드,그래비티,suv,69.84127,2024,2.42,미색,26000.0,4199,8.34284
hyundai,LF쏘나타,스타일,sedan,57.647815,2019,7.42,흰색,178005.0,830,6.72263
kia,K8,노블레스,sedan,75.835476,2022,4.83,검정,166115.0,1990,7.596392
kia,봉고3,탑,truck,47.560976,2022,3.83,흰색,194223.0,1190,7.082549
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,4.0,흰색,43836.0,1690,7.433075
hyundai,올 뉴 아반떼 하이브리드 [CN7],스마트,sedan,11.182519,2023,3.67,흰색,15455.0,1950,7.576097
kia,더 뉴 K3,트렌디,sedan,4.691517,2018,8.17,검정,81987.0,920,6.82546
hyundai,아반떼AD,스타일,sedan,6.233933,2018,7.75,흰색,90330.0,940,6.846943
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2018,8.08,회색,177485.0,1090,6.99485
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.42,검정,203925.0,880,6.781058
kia,더 뉴 K3 [2세대],시그니처,sedan,10.539846,2022,4.92,회색,82241.0,2080,7.640604
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.25,초록(연두),37443.0,2499,7.824046
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,4.58,회색,89579.0,2450,7.804251
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.75,흰색,93900.0,790,6.673298
kia,봉고3,탑,truck,47.560976,2018,8.42,흰색,130308.0,1199,7.090077
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2018,8.33,흰색,74866.0,590,6.381816
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.5,흰색,33593.0,3390,8.12888
kia,더 뉴 카니발,프레지던트,van,72.677596,2019,7.25,미색,102000.0,2450,7.804251
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2025,1.25,흰색,32852.0,2800,7.937732
chevrolet,말리부,LT 프리미엄팩,sedan,46.59383,2015,11.42,갈색(밤색),199255.0,420,6.042633
kia,쏘울 부스터,노블레스,suv,16.305916,2019,7.08,빨강(주홍),71620.0,1280,7.155396
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.58,회색,48185.0,2300,7.741099
hyundai,디 올 뉴 코나 하이브리드,인스퍼레이션,suv,24.603175,2025,0.92,흰색,9061.0,3499,8.160518
hyundai,더 뉴 코나 하이브리드,인스퍼레이션,suv,5.627706,2021,5.25,은회색,142518.0,1750,7.467942
kia,K3,프레스티지,sedan,5.462725,2021,5.58,미색,76349.0,1470,7.293698
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2022,4.42,흰색,65891.0,850,6.746412
hyundai,벨로스터 N,퍼포먼스팩,hatchback,73.056995,2019,7.58,하늘색,122024.0,1290,7.163172
hyundai,그랜드스타렉스,CVX 디럭스,van,57.650273,2015,12.0,회색,55056.0,850,6.746412
hyundai,싼타페TM,프레스티지,suv,70.707071,2019,6.92,검정,76865.0,2620,7.871311
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.33,미색,110318.0,1240,7.123673
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.42,흰색,41854.0,5850,8.674368
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.92,흰색,41790.0,1670,7.421178
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,6.75,검정,76973.0,1750,7.467942
kia,봉고3,4WD,truck,47.560976,2019,7.08,"파랑(남색,곤색)",71256.0,2050,7.626083
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,1.92,흰색,50943.0,3950,8.281724
kgm,티볼리 에어,RX,suv,27.849928,2017,8.92,흰색,141451.0,840,6.734592
hyundai,올 뉴 아반떼 [CN7],인스퍼레이션,sedan,11.825193,2021,5.33,청색,24726.0,1870,7.534228
kia,스팅어,프라임,sedan,19.40874,2018,8.5,빨간색,59191.0,1690,7.433075
renault,QM6,RE 시그니처,suv,57.792208,2017,9.25,회색,139153.0,955,6.862758
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,8.92,검정,104541.0,850,6.746412
kia,카니발 4세대,시그니처,van,92.896175,2023,2.83,미색,40168.0,4399,8.38936
kgm,렉스턴 스포츠,프레스티지 스페셜,truck,51.219512,2021,5.42,회색,63980.0,1800,7.496097
chevrolet,더 뉴 아베오,L,hatchback,92.746114,2024,1.67,흰색,40270.0,2650,7.882692
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,10.33,흰색,106712.0,500,6.216606
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2020,5.92,회색,129345.0,1750,7.467942
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.0,흰색,33235.0,3850,8.256088
renault,마스터,S,van,89.89071,2020,7.0,회색,87508.0,1950,7.576097
kia,더 뉴 셀토스,프레스티지,suv,24.314574,2023,3.08,미색,70236.0,2290,7.736744
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.33,회색,87268.0,1750,7.467942
kgm,렉스턴 스포츠,프레스티지,truck,55.487805,2020,6.25,회색,50048.0,1850,7.523481
kgm,티볼리 에어,A1,suv,29.58153,2022,4.67,흰색,89928.0,1290,7.163172
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.25,흰색,132308.0,1690,7.433075
hyundai,아슬란,G330 익스클루시브,sedan,76.478149,2017,9.42,흰색,190969.0,950,6.857514
hyundai,아반떼MD,M16 스마트,sedan,2.377892,2015,11.17,회색,113930.0,620,6.431331
hyundai,더 뉴 i40 살룬,PYL,sedan,25.96401,2016,9.83,흰색,112052.0,1120,7.021976
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.5,"파랑(남색,곤색)",73430.0,1650,7.409136
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.0,흰색,59894.0,850,6.746412
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,60496.0,830,6.72263
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,51947.0,810,6.698268
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,87278.0,750,6.621406
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,89807.0,750,6.621406
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,59940.0,850,6.746412
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.42,흰색,76893.0,760,6.634633
hyundai,LF쏘나타 하이브리드,프리미엄,sedan,57.647815,2015,11.0,흰색,142389.0,930,6.836259
hyundai,아반떼MD,,sedan,0.0,2015,11.67,은색,81323.0,820,6.710523
hyundai,그랜저IG 하이브리드,익스클루시브,sedan,64.010283,2019,7.33,검정,133390.0,1590,7.372118
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,8.58,빨간색,108150.0,920,6.82546
kia,올 뉴 카니발,VIP,van,41.803279,2016,10.33,검정색,87000.0,1350,7.2086
kgm,코란도 스포츠,CX5 패션,truck,32.317073,2016,10.92,미색,181493.0,720,6.580639
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,5.92,흰색,134903.0,1980,7.591357
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,11.33,흰색,181394.0,530,6.274762
kia,카니발 4세대,노블레스,van,69.398907,2023,3.17,미색,96654.0,3299,8.101678
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2019,7.0,검정,69224.0,2350,7.762596
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,10.0,검정,108804.0,1300,7.170888
kgm,티볼리 에어,IX,suv,27.849928,2019,7.17,"파랑(남색,곤색)",97436.0,1050,6.957497
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.58,회색,186774.0,970,6.878326
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.5,쥐색,55189.0,720,6.580639
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,8.58,회색,55989.0,1290,7.163172
kia,더 뉴 모하비,VIP,suv,89.75469,2017,9.33,미색,186201.0,1390,7.237778
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,5.75,검정,50105.0,2190,7.692113
kia,스포티지 4세대,트렌디,suv,38.888889,2018,8.83,"파랑(남색,곤색)",102536.0,1090,6.99485
kia,더 뉴 K3,노블레스,sedan,6.683805,2022,3.67,미색,25691.0,1790,7.490529
hyundai,스타리아,9인승,van,75.956284,2025,0.58,회색,887.0,4950,8.507345
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2022,3.58,회색,64098.0,2190,7.692113
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.83,검정,108007.0,1990,7.596392
hyundai,그랜저IG 하이브리드,익스클루시브 스페셜,sedan,64.010283,2018,8.17,미색,225427.0,1360,7.215975
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.08,회색,70318.0,1370,7.223296
hyundai,아반떼AD,모던 스페셜,sedan,8.033419,2016,10.33,흰색,119317.0,830,6.72263
kia,더 뉴 레이,고급형,van,3.005464,2019,6.83,흰색,77822.0,799,6.684612
chevrolet,더 뉴 아베오,L,hatchback,92.746114,2018,8.42,청색,60671.0,440,6.089045
hyundai,그랜드스타렉스,스마트,van,60.10929,2018,8.75,회색,79250.0,1800,7.496097
hyundai,싼타페TM,익스클루시브,suv,70.707071,2020,5.75,쥐색,79099.0,2280,7.732369
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2021,5.17,회색,199175.0,1699,7.438384
kgm,코란도 투리스모,익스트림 11인승,van,29.781421,2015,10.75,미색,124400.0,490,6.196444
hyundai,그랜드스타렉스,CVX 럭셔리,van,56.010929,2016,10.83,회색,144678.0,950,6.857514
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2022,3.92,검정,99726.0,3390,8.12888
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,82906.0,750,6.621406
kia,더 프레스티지 K7,프레스티지,sedan,73.393316,2021,5.58,검정,120583.0,2090,7.645398
hyundai,올 뉴 아반떼 [CN7],인스퍼레이션,sedan,11.825193,2021,5.08,회색,27715.0,2080,7.640604
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2024,1.83,흰색,21000.0,2500,7.824446
renault,QM3,LE,suv,3.751804,2015,11.42,회색,131836.0,470,6.154858
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.33,흰색,98754.0,3599,8.188689
kia,더 뉴 쏘렌토 4세대 하이브리드,시그니처,suv,69.84127,2024,2.5,미색,18565.0,4490,8.409831
hyundai,제네시스,럭셔리,sedan,89.33162,2017,9.33,검정,223550.0,1050,6.957497
kia,레이,,hatchback,53.367876,2021,4.75,흰색,46477.0,950,6.857514
kia,레이,,hatchback,53.367876,2021,4.75,흰색,62663.0,890,6.792344
kia,레이,,hatchback,53.367876,2021,4.75,흰색,57521.0,890,6.792344
kia,레이,,hatchback,53.367876,2021,4.75,흰색,44051.0,950,6.857514
kia,레이,,hatchback,53.367876,2021,4.92,흰색,22588.0,1510,7.320527
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,7.17,회색,110097.0,1590,7.372118
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.58,회색,45652.0,690,6.53814
hyundai,LF쏘나타,스마트,sedan,56.041131,2015,11.42,회색,158770.0,790,6.673298
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.75,회색,131787.0,1200,7.09091
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,7.67,검정색,91326.0,660,6.493754
kia,올 뉴 카니발,럭셔리,van,71.038251,2015,11.42,미색,133429.0,1050,6.957497
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2022,4.75,회색,67703.0,2400,7.783641
kia,올 뉴 K7,럭셔리,sedan,77.634961,2018,7.67,쥐색,71211.0,1550,7.346655
kia,봉고3,더블캡,truck,26.829268,2018,8.0,흰색,67780.0,1120,7.021976
kia,니로,프레스티지,suv,13.131313,2017,9.83,회색,145000.0,1280,7.155396
hyundai,그랜저IG,프리미엄,sedan,64.010283,2021,5.17,흰색,141696.0,1799,7.495542
kia,더 뉴 K3,프레스티지,sedan,6.683805,2022,4.5,미색,25977.0,1850,7.523481
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.5,흰색,74796.0,790,6.673298
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.17,회색,153000.0,1260,7.13966
kia,모하비,KV300,suv,91.053391,2015,11.0,회색,224500.0,990,6.898715
hyundai,베뉴,모던,suv,2.380952,2021,4.92,쥐색,62931.0,1680,7.427144
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.33,흰색,102921.0,1890,7.544861
hyundai,더 뉴 그랜저 하이브리드,캘리그래피,sedan,76.928021,2020,5.25,검정,112224.0,2690,7.897668
kgm,뉴 코란도 C,RX 최고급형,suv,43.506494,2015,11.17,곤색,135778.0,660,6.493754
renault,QM3,RE,suv,3.751804,2015,10.5,빨강(주홍),128545.0,650,6.47851
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2023,2.75,검정색,48705.0,4290,8.364275
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2018,8.0,회색,50700.0,1780,7.48493
renault,더 뉴 QM6,RE,suv,56.709957,2020,6.17,회색,93676.0,1350,7.2086
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,74873.0,760,6.634633
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,144100.0,820,6.710523
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.25,흰색,89491.0,750,6.621406
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,72445.0,750,6.621406
chevrolet,더 넥스트 스파크,에코 LTZ,hatchback,7.253886,2016,10.58,흰색,118005.0,530,6.274762
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2016,9.67,회색,177773.0,1290,7.163172
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.83,회색,66000.0,1650,7.409136
kia,더 뉴 K7,프레스티지,sedan,73.650386,2016,10.25,검정,127830.0,780,6.660575
hyundai,더 뉴 i30,PYL,hatchback,91.709845,2016,10.92,회색,165618.0,590,6.381816
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,10.58,회색,71235.0,550,6.311735
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,61920.0,800,6.685861
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.33,회색,50941.0,4300,8.366603
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.58,흰색,124532.0,450,6.111467
kia,레이,디럭스,hatchback,53.367876,2016,10.58,회색,198372.0,560,6.329721
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.67,회색,72592.0,3890,8.266421
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.67,회색,65983.0,3690,8.213653
chevrolet,스파크,LS 플러스,hatchback,40.414508,2015,10.92,회색,120907.0,360,5.888878
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.33,회색,105660.0,1250,7.131699
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,9.25,검정,104307.0,1020,6.928538
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2019,7.42,흰색,91866.0,1590,7.372118
kia,더 뉴 K5,디럭스,sedan,28.984576,2015,11.75,회색,154048.0,520,6.25575
kia,더 뉴 K3,트렌디,sedan,4.691517,2017,9.08,회색,102415.0,690,6.53814
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,검정색,71574.0,4350,8.378161
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,75470.0,760,6.634633
kia,더 뉴 봉고3,초장축 GL,truck,23.780488,2023,2.83,청색,31226.0,1980,7.591357
renault,SM6,RE,sedan,48.071979,2016,9.17,회색,91200.0,650,6.47851
hyundai,그랜드스타렉스,모던,van,60.10929,2016,10.17,흰색,194321.0,980,6.888572
renault,더 뉴 QM6,LE,suv,57.215007,2020,5.42,흰색,93925.0,1600,7.378384
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,6.0,회색,104337.0,2230,7.710205
hyundai,제네시스,럭셔리,sedan,89.33162,2018,8.58,검정,210888.0,1520,7.327123
kgm,더 뉴 코란도 스포츠,익스트림,truck,42.073171,2017,9.42,흰색,140719.0,950,6.857514
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.42,검정,59294.0,1780,7.48493
kia,더 뉴 모하비,VIP,suv,89.75469,2017,10.0,검정,172556.0,1290,7.163172
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.67,흰색,90596.0,820,6.710523
